signal_time,entry_time,exit_time,calendar_year,trend_regime,volatility_regime,regime,trend_90d,volatility_30d,trend_threshold_past_median,volatility_threshold_past_median,exit_reason,net_return,initial_risk_return,result_r
2021-11-03T19:00:00+00:00,2021-11-03T20:00:00+00:00,2021-11-04T03:00:00+00:00,2021,strong,low,strong_low,0.5446802111063029,0.17199159298711994,0.23759906418223609,0.21414426870849368,stop,-0.018735369973560956,0.017735369973560944,-1.0563845017888414
2021-11-11T14:00:00+00:00,2021-11-11T15:00:00+00:00,2021-11-12T09:00:00+00:00,2021,strong,low,strong_low,0.4040242304059376,0.1704885423675213,0.2524235497739994,0.21239474067076627,stop,-0.020985773372527515,0.019785773372527588,-1.0606496383743138
2021-11-19T08:00:00+00:00,2021-11-19T09:00:00+00:00,2021-11-19T19:00:00+00:00,2021,weak,low,weak_low,0.1667654248363739,0.16618778769374246,0.2632272100931121,0.21035966177992205,take,0.03204427389508402,0.024783205421313004,1.2929834277016747
2021-11-23T15:00:00+00:00,2021-11-23T16:00:00+00:00,2021-11-24T14:00:00+00:00,2021,weak,low,weak_low,0.16614749777667348,0.16559507864671216,0.25557403270031487,0.20751121388038574,stop,-0.023031646828880148,0.02203164682888008,-1.0453892533666262
2021-11-27T07:00:00+00:00,2021-11-27T08:00:00+00:00,2021-11-28T02:00:00+00:00,2021,weak,low,weak_low,0.12196420470947245,0.16774142997524716,0.2495510956817939,0.20656341636910105,stop,-0.027864221262764777,0.026864221262764682,-1.0372242318219047
2021-11-30T17:00:00+00:00,2021-11-30T18:00:00+00:00,2021-12-01T00:00:00+00:00,2021,weak,low,weak_low,0.17699426986272604,0.1703674944792548,0.24415761872480646,0.20557407354400378,take,0.027850743262628663,0.02175993244697152,1.2799094542457938
2021-12-04T18:00:00+00:00,2021-12-04T19:00:00+00:00,2021-12-05T19:00:00+00:00,2021,weak,low,weak_low,-0.03054959617357389,0.1843098178415822,0.23512247118383534,0.20465791499099428,time,0.017786991349715175,0.04169009708498935,0.4266478754763907
2021-12-08T14:00:00+00:00,2021-12-08T15:00:00+00:00,2021-12-09T08:00:00+00:00,2021,weak,low,weak_low,0.08073386283865713,0.1941163187352369,0.22648094242660666,0.20439407746800575,stop,-0.02042322841700107,0.019323228417001022,-1.0569263052871767
2021-12-18T05:00:00+00:00,2021-12-18T06:00:00+00:00,2021-12-19T06:00:00+00:00,2021,weak,low,weak_low,-0.02978107912591621,0.19886378757198384,0.2051201499740729,0.2036123789847451,time,0.01612450025627875,0.026722353921066113,0.6034086781392143
2022-01-23T06:00:00+00:00,2022-01-23T07:00:00+00:00,2022-01-24T07:00:00+00:00,2022,weak,low,weak_low,-0.4317796586271768,0.17420326642825565,0.14517465981326783,0.20208200529586684,time,-0.031941448945593476,0.044570771199869956,-0.716645642103825
2022-02-21T01:00:00+00:00,2022-02-21T02:00:00+00:00,2022-02-21T11:00:00+00:00,2022,weak,low,weak_low,-0.31230162107189496,0.19406596638609874,0.08217032721907058,0.20201383431897985,stop,-0.02346045864287416,0.022460458642874208,-1.0445226883342034
2022-02-22T14:00:00+00:00,2022-02-22T15:00:00+00:00,2022-02-23T15:00:00+00:00,2022,weak,low,weak_low,-0.3211235602914675,0.19617854262355536,0.07878565573609442,0.2019445362373194,time,0.015996755331063078,0.031111426409383264,0.5141762103918972
2022-02-24T16:00:00+00:00,2022-02-24T17:00:00+00:00,2022-02-24T19:00:00+00:00,2022,weak,low,weak_low,-0.33497589550447093,0.18696063826803921,0.075547623286911,0.20182184925080893,take,0.045068134451697106,0.03455110083877284,1.304390695451364
2022-03-16T00:00:00+00:00,2022-03-16T01:00:00+00:00,2022-03-16T02:00:00+00:00,2022,weak,high,weak_high,-0.20160520993912268,0.20595960303116323,0.02198681650661738,0.20202855245090812,take,0.02242704662683226,0.017570284970124132,1.27641906007594
2022-04-01T13:00:00+00:00,2022-04-01T14:00:00+00:00,2022-04-01T14:00:00+00:00,2022,weak,low,weak_low,-0.03398641224280974,0.17092409350595258,-0.010670770467142154,0.2021847442357293,take,0.019703585883477426,0.015527689412608084,1.268932251277426
2022-04-12T13:00:00+00:00,2022-04-12T14:00:00+00:00,2022-04-12T19:00:00+00:00,2022,weak,low,weak_low,-0.07978166782736151,0.14669550933243358,-0.006283113037721777,0.2016865058714904,stop,-0.018902877249593386,0.01790287724959334,-1.055856943331428
2022-04-27T13:00:00+00:00,2022-04-27T14:00:00+00:00,2022-04-27T14:00:00+00:00,2022,strong,low,strong_low,0.06822568445213384,0.13057487939934562,-0.007206415893396767,0.2010207205002601,stop,-0.019793388728572503,0.018793388728572502,-1.0532102014406615
2022-05-10T05:00:00+00:00,2022-05-10T06:00:00+00:00,2022-05-10T21:00:00+00:00,2022,weak,low,weak_low,-0.2698134055833721,0.15442209879467342,-0.004888485693923417,0.2002850322987388,stop,-0.039534475943194036,0.038534475943194056,-1.0259507875875655
2022-05-12T16:00:00+00:00,2022-05-12T17:00:00+00:00,2022-05-12T21:00:00+00:00,2022,weak,high,weak_high,-0.31846796461087046,0.21898710813241673,-0.006796655410265806,0.20025311275926805,stop,-0.0726269762870253,0.07162697628702527,-1.0139612203646962
2022-05-17T02:00:00+00:00,2022-05-17T03:00:00+00:00,2022-05-17T13:00:00+00:00,2022,weak,high,weak_high,-0.3180835154461138,0.23436063525948253,-0.011116640826822843,0.2005440825216263,take,0.032435139765804366,0.025076354824353334,1.2934551290646288
2022-06-07T18:00:00+00:00,2022-06-07T19:00:00+00:00,2022-06-07T19:00:00+00:00,2022,weak,high,weak_high,-0.2821168039515196,0.24194164866679654,-0.03835865426376017,0.201609715804702,take,0.025148801747743366,0.019611601310807514,1.282343106469558
2022-06-12T14:00:00+00:00,2022-06-12T15:00:00+00:00,2022-06-12T22:00:00+00:00,2022,weak,low,weak_low,-0.28905654586839213,0.17501599808170187,-0.04757410241398313,0.20164152472017935,stop,-0.03324346659600541,0.03224346659600545,-1.031014034952552
2022-06-14T05:00:00+00:00,2022-06-14T06:00:00+00:00,2022-06-15T04:00:00+00:00,2022,weak,low,weak_low,-0.4213712447771676,0.1996636522175858,-0.04995752906231388,0.20160085749492504,stop,-0.07300069975217253,0.07205439975217255,-1.0131331327893194
2022-06-15T18:00:00+00:00,2022-06-15T19:00:00+00:00,2022-06-16T13:00:00+00:00,2022,weak,high,weak_high,-0.4722250822461157,0.2136428467763871,-0.05235820017269088,0.20160519187585008,stop,-0.06886336204320997,0.06786336204320992,-1.014735491580322
2022-06-18T22:00:00+00:00,2022-06-18T23:00:00+00:00,2022-06-19T02:00:00+00:00,2022,weak,high,weak_high,-0.537161354798062,0.23068909329776213,-0.05734260299799576,0.2017108666618989,stop,-0.04394946542690126,0.042949465426901284,-1.0232831768698483
2022-06-23T13:00:00+00:00,2022-06-23T14:00:00+00:00,2022-06-23T20:00:00+00:00,2022,weak,high,weak_high,-0.5452046813535276,0.2574794761828406,-0.06423190996627792,0.2019095228210635,take,0.03480339997230908,0.026852549979231727,1.2960929222448778
2022-06-28T08:00:00+00:00,2022-06-28T09:00:00+00:00,2022-06-28T14:00:00+00:00,2022,weak,high,weak_high,-0.5551095359873841,0.25880550060203145,-0.07275317901802458,0.20213136138211393,stop,-0.02203290295710114,0.021032902957101182,-1.0475445544554436
2022-07-01T05:00:00+00:00,2022-07-01T06:00:00+00:00,2022-07-02T06:00:00+00:00,2022,weak,high,weak_high,-0.5818815555636738,0.268115367390437,-0.0796203852028462,0.20221521883511348,time,-0.009893813107025935,0.037407821995872705,-0.26448514185395616
2022-07-13T14:00:00+00:00,2022-07-13T15:00:00+00:00,2022-07-13T23:00:00+00:00,2022,weak,high,weak_high,-0.5159482609319563,0.2618905507728444,-0.11280155774396866,0.20260521326448777,take,0.03267516716393637,0.02525637537295224,1.2937393700178024
