signal_time,entry_time,exit_time,calendar_year,trend_regime,volatility_regime,regime,trend_90d,volatility_30d,trend_threshold_past_median,volatility_threshold_past_median,exit_reason,net_return,initial_risk_return,result_r
2021-08-31T15:00:00+00:00,2021-08-31T15:30:00+00:00,2021-09-01T04:00:00+00:00,2021,strong,low,strong_low,0.24480473590954244,0.17412494828887323,-0.22354044728723577,0.2540906889040516,take,0.019933598760485716,0.015775199070364287,1.263603626906586
2021-09-01T07:30:00+00:00,2021-09-01T08:00:00+00:00,2021-09-01T16:00:00+00:00,2021,strong,low,strong_low,0.222162944187271,0.17170107112857377,-0.22255862087807232,0.252986460434318,take,0.019282236964274103,0.015286677723205635,1.261375251929534
2021-09-08T16:30:00+00:00,2021-09-08T17:00:00+00:00,2021-09-09T12:30:00+00:00,2021,strong,low,strong_low,0.2616582232565343,0.17091001310742157,-0.19838821965422215,0.24499844841023874,stop,-0.02943474438811622,0.028434744388116252,-1.0351682429900055
2021-09-11T10:30:00+00:00,2021-09-11T11:00:00+00:00,2021-09-11T23:00:00+00:00,2021,strong,low,strong_low,0.2706130495971708,0.17059044593403364,-0.18623526693438164,0.24309652756617411,stop,-0.019487291372656933,0.018387291372656864,-1.0598239282614428
2021-09-13T23:30:00+00:00,2021-09-14T00:00:00+00:00,2021-09-14T15:00:00+00:00,2021,strong,low,strong_low,0.12067667243251545,0.177452266595499,-0.17349418206707723,0.2416451369273877,take,0.024940826144809736,0.019530619608607375,1.277011515488122
2021-09-21T07:30:00+00:00,2021-09-21T08:00:00+00:00,2021-09-21T14:00:00+00:00,2021,strong,low,strong_low,0.27453294592647115,0.18332441649994521,-0.08917043454109941,0.23671641023385503,stop,-0.027111440041119872,0.026111440041119864,-1.03829738989597
2021-09-22T06:30:00+00:00,2021-09-22T07:00:00+00:00,2021-09-22T16:00:00+00:00,2021,strong,low,strong_low,0.28264373959894407,0.1888243645139057,-0.08246753153659447,0.2364565291025886,take,0.033845121770848294,0.026208841328136195,1.291362763698915
2021-09-24T21:00:00+00:00,2021-09-24T21:30:00+00:00,2021-09-25T01:00:00+00:00,2021,strong,low,strong_low,0.3857728463016832,0.1995884739528335,-0.054210315782937724,0.23535286649475293,stop,-0.02389919485162917,0.022899194851629147,-1.0436696576661024
2021-09-25T04:00:00+00:00,2021-09-25T04:30:00+00:00,2021-09-25T08:00:00+00:00,2021,strong,low,strong_low,0.301160589559071,0.19962532629795815,-0.05151567092202358,0.23522708005502485,stop,-0.02503220032728759,0.024032200327287607,-1.0416108382246017
2021-10-07T20:00:00+00:00,2021-10-07T20:30:00+00:00,2021-10-07T23:30:00+00:00,2021,strong,low,strong_low,0.6250798828245487,0.2063242020000892,0.06819753259930617,0.22823065823125066,stop,-0.015467340548109831,0.014467340548109836,-1.0691212041822467
