start,end,months,trades,expectancy_r,total_r,top_1_r,top_1_profit_share,without_top_1_r,without_top_1_expectancy_r,top_3_r,top_3_profit_share,without_top_3_r,without_top_3_expectancy_r,top_5_r,top_5_profit_share,without_top_5_r,without_top_5_expectancy_r
2023-03-01T00:00:00+00:00,2023-09-01T00:00:00+00:00,6,4,-0.08004578759372608,-0.3201831503749043,1.2719439044276715,-3.9725510319276482,-1.5921270548025757,-0.5307090182675253,0.7447002256008984,-2.325857012553361,-1.0648833759758027,-1.0648833759758027,-0.3201831503749043,1.0,0,
2023-04-01T00:00:00+00:00,2023-10-01T00:00:00+00:00,6,3,-0.5307090182675253,-1.5921270548025757,-0.235695915467698,0.1480383834674076,-1.3564311393348778,-0.6782155696674389,-1.5921270548025757,1.0,0,,-1.5921270548025757,1.0,0,
2023-05-01T00:00:00+00:00,2023-11-01T00:00:00+00:00,6,2,-0.6782155696674389,-1.3564311393348778,-0.291547763359075,0.21493738598631304,-1.0648833759758027,-1.0648833759758027,-1.3564311393348778,1.0,0,,-1.3564311393348778,1.0,0,
2023-06-01T00:00:00+00:00,2023-12-01T00:00:00+00:00,6,3,-0.029626921147210567,-0.0888807634416317,1.267550375893246,-14.261245367515892,-1.3564311393348778,-0.6782155696674389,-0.0888807634416317,1.0,0,,-0.0888807634416317,1.0,0,
2023-07-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,6,5,0.47734612310520325,2.3867306155260164,1.267550375893246,0.531082296279125,1.1191802396327701,0.27979505990819253,3.7601078622447774,1.5754219758965464,-1.3733772467187615,-0.6866886233593807,2.3867306155260164,1.0,0,
2023-08-01T00:00:00+00:00,2024-02-01T00:00:00+00:00,6,8,0.6835146261003016,5.4681170088024125,1.2943138624788602,0.23670193238281334,4.173803146323552,0.5962575923319361,3.84618054300244,0.7033829994513601,1.6219364657999724,0.3243872931599945,6.3672820600682165,1.1644377854055346,-0.8991650512658038,-0.2997216837552679
2023-09-01T00:00:00+00:00,2024-03-01T00:00:00+00:00,6,8,0.6835146261003016,5.4681170088024125,1.2943138624788602,0.23670193238281334,4.173803146323552,0.5962575923319361,3.84618054300244,0.7033829994513601,1.6219364657999724,0.3243872931599945,6.3672820600682165,1.1644377854055346,-0.8991650512658038,-0.2997216837552679
2023-10-01T00:00:00+00:00,2024-04-01T00:00:00+00:00,6,12,0.575680852406075,6.908170228872899,1.3061599864862123,0.1890746671277842,5.6020102423866875,0.5092736583987898,3.904972196926587,0.5652686699302286,3.003198031946313,0.333688670216257,6.456838877450167,0.9346670194176194,0.4513313514227329,0.0644759073461047
2023-11-01T00:00:00+00:00,2024-05-01T00:00:00+00:00,6,15,0.5618368944555837,8.427553416833756,1.3061599864862123,0.1549868534653487,7.121393430347544,0.5086709593105389,3.916436542063583,0.46471809175847306,4.511116874770173,0.3759264062308478,6.48826516598977,0.7698871600184315,1.9392882508439868,0.19392882508439868
2023-12-01T00:00:00+00:00,2024-06-01T00:00:00+00:00,6,17,0.23577589861317177,4.00819027642392,1.3061599864862123,0.32587274964689533,2.7020302899377078,0.16887689312110674,3.916436542063583,0.9771084384641042,0.09175373436033724,0.006553838168595517,6.48826516598977,1.6187517853515065,-2.480074889565849,-0.20667290746382078
2024-01-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,6,17,0.2433991512267588,4.137785570854899,1.3061599864862123,0.3156664269135506,2.831625584368687,0.17697659902304294,3.916436542063583,0.9465054375097587,0.22134902879131646,0.01581064491366546,6.48826516598977,1.5680525379784827,-2.3504795951348703,-0.1958732995945725
2024-02-01T00:00:00+00:00,2024-08-01T00:00:00+00:00,6,16,0.13959172386697896,2.2334675818716634,1.3061599864862123,0.5848126013056523,0.927307595385451,0.06182050635903007,3.916436542063583,1.7535228959005433,-1.6829689601919195,-0.1294591507839938,6.456188903687843,2.8906570912829217,-4.222721321816179,-0.38388375652874357
