active_assets,annualized_sharpe,daily_sharpe,episodes,gate,hedge,invalid_reason,k_per_side,key,lookback_days,max_asset_positive_share,max_drawdown,median_fold_sharpe,net_equity,net_return,positive_folds,rebal_days,stop_style,take_code,valid,weights
10,1.1146291676707145,0.058342357117567044,1512,dispersion,True,,3,239311c0af1b8212a155,3,0.21903162777005347,-0.26205219838958826,0.34109404629797835,6.79104365290897,5.79104365290897,8,1,atr3,f1:1,True,equal
10,1.4386452000496526,0.07530213138255719,2712,always,True,,3,699326dc4971c5d9e437,3,0.1588847684031368,-0.20856696038503708,1.566156666922804,8.633006524394322,7.633006524394322,9,1,atr3,f1:1,True,invvol
10,1.2200414091108043,0.06385988600792689,2712,always,True,,3,7d84b6d31306178acd7d,3,0.15651153958772782,-0.2402372287986233,1.1159161319921578,9.450606301106866,8.450606301106866,9,1,atr3,f1:1,True,equal
10,1.1540292586112313,0.060404652132616685,1512,dispersion,True,,3,8e1755ea43e6d3159d8d,3,0.24509348315941795,-0.30300012168892565,0.4071896142035554,6.136910513908736,5.136910513908736,6,1,atr3,f1:1,True,invvol
10,1.5917741490563058,0.08331726689767512,2712,always,False,,3,ab1fa1c04ffb6d336666,3,0.18238992341863958,-0.21870290643443657,1.423994596785779,11.700291183311418,10.700291183311418,9,1,atr3,f1:1,True,invvol
10,1.245853961863351,0.06521097676930737,2712,always,False,,3,b0ee959d83e52a2d31a4,3,0.15880871312315253,-0.23049518658032986,1.2605134413267325,9.836924197311832,8.836924197311832,8,1,atr3,f1:1,True,equal
10,1.1336379763108408,0.05933732363578521,1512,dispersion,False,,3,ce4d6a068903dd5b42d2,3,0.22184718583831142,-0.30893915151774665,0.7766111679007379,7.071215891855865,6.071215891855865,9,1,atr3,f1:1,True,equal
10,1.1764195449265689,0.06157661328172588,1512,dispersion,False,,3,e5318ff30a81ea5ebade,3,0.2262310301877728,-0.6260312484271866,0.69260101569925,8.401042660112887,7.401042660112887,8,1,atr3,f1:1,True,invvol
