day_iso,decision_iso,status,symbols,weights,momenta,participation_caps,vol_multiplier,gross_return,funding_return,turnover,net_realistic,net_stress,equity_realistic,equity_stress,violations
2020-06-10T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|BNBUSDT,0.066575636779|0.066575636779|0.066575636779|0.066575636779,0.663720215219|0.156948976214|0.145224940805|0.015748031496,18011.777626903880|203685.265963186859|5596.676451758932|6473.611602124858,0.266302547114,0.001544132756,-0.000124292054,0.000000000000,0.001419840703,0.001419840703,1.085237004453,1.084716139012,
2020-06-11T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|BNBUSDT,0.066575636779|0.066575636779|0.066575636779|0.066575636779,0.663720215219|0.156948976214|0.145224940805|0.015748031496,18011.777626903880|203685.265963186859|5596.676451758932|6473.611602124858,0.266302547114,-0.022848547042,-0.000186299270,0.000000000000,-0.023034846312,-0.023034846312,1.060238736844,1.059729869458,
2020-06-12T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|BNBUSDT,0.066575636779|0.066575636779|0.066575636779|0.066575636779,0.663720215219|0.156948976214|0.145224940805|0.015748031496,18011.777626903880|203685.265963186859|5596.676451758932|6473.611602124858,0.266302547114,0.009501250799,-0.000039945382,0.000000000000,0.009461305417,0.009461305417,1.070269979348,1.069756297413,
2020-06-13T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|BNBUSDT,0.066575636779|0.066575636779|0.066575636779|0.066575636779,0.663720215219|0.156948976214|0.145224940805|0.015748031496,18011.777626903880|203685.265963186859|5596.676451758932|6473.611602124858,0.266302547114,0.000907558702,-0.000039945382,0.000000000000,0.000867613320,0.000867613320,1.071198559838,1.070684432225,
2020-06-14T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|BNBUSDT,0.066575636779|0.066575636779|0.066575636779|0.066575636779,0.663720215219|0.156948976214|0.145224940805|0.015748031496,18011.777626903880|203685.265963186859|5596.676451758932|6473.611602124858,0.266302547114,-0.007610798789,-0.000039945382,0.000000000000,-0.007650744171,-0.007650744171,1.063003093700,1.062492899546,
2020-06-15T00:00:00Z,2020-06-15T00:00:00Z,active,ADAUSDT|ETHUSDT|LINKUSDT|BNBUSDT,0.066983687075|0.066983687075|0.066983687075|0.066983687075,0.519173455196|0.191104719840|0.075579809004|0.054487587524,9490.488665636563|112266.187006919383|8360.671360571860|2328.449513616999,0.267934748299,0.000259150412,-0.000040938420,0.001632201185,0.000216253351,0.000214947590,1.063232971681,1.062721279835,
2020-06-16T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|BNBUSDT,0.066983687075|0.066983687075|0.066983687075|0.066983687075,0.519173455196|0.191104719840|0.075579809004|0.054487587524,9490.488665636563|112266.187006919383|8360.671360571860|2328.449513616999,0.267934748299,0.004285677833,-0.000040190212,0.000000000000,0.004245487621,0.004245487621,1.067746914101,1.067233049873,
2020-06-17T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|BNBUSDT,0.066983687075|0.066983687075|0.066983687075|0.066983687075,0.519173455196|0.191104719840|0.075579809004|0.054487587524,9490.488665636563|112266.187006919383|8360.671360571860|2328.449513616999,0.267934748299,0.004901676397,-0.000033030326,0.000000000000,0.004868646071,0.004868646071,1.072945395919,1.072429029868,
2020-06-18T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|BNBUSDT,0.066983687075|0.066983687075|0.066983687075|0.066983687075,0.519173455196|0.191104719840|0.075579809004|0.054487587524,9490.488665636563|112266.187006919383|8360.671360571860|2328.449513616999,0.267934748299,-0.003354302405,-0.000000699980,0.000000000000,-0.003355002385,-0.003355002385,1.069345661557,1.068831027915,
2020-06-19T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|BNBUSDT,0.066983687075|0.066983687075|0.066983687075|0.066983687075,0.519173455196|0.191104719840|0.075579809004|0.054487587524,9490.488665636563|112266.187006919383|8360.671360571860|2328.449513616999,0.267934748299,-0.003692986828,-0.000040190212,0.000000000000,-0.003733177040,-0.003733177040,1.065353604886,1.064840892462,
2020-06-20T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|BNBUSDT,0.066983687075|0.066983687075|0.066983687075|0.066983687075,0.519173455196|0.191104719840|0.075579809004|0.054487587524,9490.488665636563|112266.187006919383|8360.671360571860|2328.449513616999,0.267934748299,0.001350732667,-0.000027762729,0.000000000000,0.001322969939,0.001322969939,1.066763035679,1.066249644952,
2020-06-21T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|BNBUSDT,0.066983687075|0.066983687075|0.066983687075|0.066983687075,0.519173455196|0.191104719840|0.075579809004|0.054487587524,9490.488665636563|112266.187006919383|8360.671360571860|2328.449513616999,0.267934748299,-0.001498502229,-0.000063322359,0.000000000000,-0.001561824588,-0.001561824588,1.065096938940,1.064584350040,
2020-06-22T00:00:00Z,2020-06-22T00:00:00Z,active,ADAUSDT|ETHUSDT|LINKUSDT|LTCUSDT,0.070243855096|0.070243855096|0.070243855096|0.070243855096,0.404053084648|0.100347356233|0.030288106378|-0.026904815736,15856.731130410049|55135.482910056955|14793.224504217940|1639.857912499180,0.280975420385,0.016432195046,-0.000002027238,0.147008046236,0.016253758153,0.016136151716,1.082408766995,1.081762644626,
2020-06-23T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|LTCUSDT,0.070243855096|0.070243855096|0.070243855096|0.070243855096,0.404053084648|0.100347356233|0.030288106378|-0.026904815736,15856.731130410049|55135.482910056955|14793.224504217940|1639.857912499180,0.280975420385,0.004266288380,-0.000049790952,0.000000000000,0.004216497428,0.004216497428,1.086972740777,1.086323894035,
2020-06-24T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|LTCUSDT,0.070243855096|0.070243855096|0.070243855096|0.070243855096,0.404053084648|0.100347356233|0.030288106378|-0.026904815736,15856.731130410049|55135.482910056955|14793.224504217940|1639.857912499180,0.280975420385,-0.006602273694,-0.000069605338,0.000000000000,-0.006671879033,-0.006671879033,1.079720590139,1.079076072424,
2020-06-25T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|LTCUSDT,0.070243855096|0.070243855096|0.070243855096|0.070243855096,0.404053084648|0.100347356233|0.030288106378|-0.026904815736,15856.731130410049|55135.482910056955|14793.224504217940|1639.857912499180,0.280975420385,-0.000431587350,-0.000031423589,0.000000000000,-0.000463010938,-0.000463010938,1.079220667695,1.078576448399,
2020-06-26T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|LTCUSDT,0.070243855096|0.070243855096|0.070243855096|0.070243855096,0.404053084648|0.100347356233|0.030288106378|-0.026904815736,15856.731130410049|55135.482910056955|14793.224504217940|1639.857912499180,0.280975420385,-0.002280742315,-0.000024661915,0.000000000000,-0.002305404230,-0.002305404230,1.076732627803,1.076089893693,
2020-06-27T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|LTCUSDT,0.070243855096|0.070243855096|0.070243855096|0.070243855096,0.404053084648|0.100347356233|0.030288106378|-0.026904815736,15856.731130410049|55135.482910056955|14793.224504217940|1639.857912499180,0.280975420385,-0.013011503605,-0.000047208788,0.000000000000,-0.013058712393,-0.013058712393,1.062671886092,1.062037545262,
2020-06-28T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|LTCUSDT,0.070243855096|0.070243855096|0.070243855096|0.070243855096,0.404053084648|0.100347356233|0.030288106378|-0.026904815736,15856.731130410049|55135.482910056955|14793.224504217940|1639.857912499180,0.280975420385,0.007049758946,-0.000006652796,0.000000000000,0.007043106151,0.007043106151,1.070156396989,1.069517588429,
2020-06-29T00:00:00Z,2020-06-29T00:00:00Z,active,ADAUSDT|LINKUSDT|ETHUSDT|LTCUSDT,0.072378573709|0.072378573709|0.072378573709|0.072378573709,0.240909794213|0.147450389349|0.019533197371|-0.070963395464,15973.170128207576|14457.529108107043|35901.182520692390|3641.576007828045,0.289514294837,0.005920489275,0.000160529886,0.008538874451,0.006070772512,0.006063941413,1.076653073028,1.076003080425,
2020-06-30T00:00:00Z,,hold,ADAUSDT|LINKUSDT|ETHUSDT|LTCUSDT,0.072378573709|0.072378573709|0.072378573709|0.072378573709,0.240909794213|0.147450389349|0.019533197371|-0.070963395464,15973.170128207576|14457.529108107043|35901.182520692390|3641.576007828045,0.289514294837,-0.003599067075,0.000154977726,0.000000000000,-0.003444089350,-0.003444089350,1.072944983646,1.072297229676,
2020-07-01T00:00:00Z,,hold,ADAUSDT|LINKUSDT|ETHUSDT|LTCUSDT,0.072378573709|0.072378573709|0.072378573709|0.072378573709,0.240909794213|0.147450389349|0.019533197371|-0.070963395464,15973.170128207576|14457.529108107043|35901.182520692390|3641.576007828045,0.289514294837,0.017047024240,0.000191296570,0.000000000000,0.017238320810,0.017238320810,1.091440753485,1.090781833324,
2020-07-02T00:00:00Z,,hold,ADAUSDT|LINKUSDT|ETHUSDT|LTCUSDT,0.072378573709|0.072378573709|0.072378573709|0.072378573709,0.240909794213|0.147450389349|0.019533197371|-0.070963395464,15973.170128207576|14457.529108107043|35901.182520692390|3641.576007828045,0.289514294837,-0.004179649624,0.000157940905,0.000000000000,-0.004021708719,-0.004021708719,1.087051296691,1.086395026515,
2020-07-03T00:00:00Z,,hold,ADAUSDT|LINKUSDT|ETHUSDT|LTCUSDT,0.072378573709|0.072378573709|0.072378573709|0.072378573709,0.240909794213|0.147450389349|0.019533197371|-0.070963395464,15973.170128207576|14457.529108107043|35901.182520692390|3641.576007828045,0.289514294837,0.001403121567,0.000089423728,0.000000000000,0.001492545295,0.001492545295,1.088673769989,1.088016520300,
2020-07-04T00:00:00Z,,hold,ADAUSDT|LINKUSDT|ETHUSDT|LTCUSDT,0.072378573709|0.072378573709|0.072378573709|0.072378573709,0.240909794213|0.147450389349|0.019533197371|-0.070963395464,15973.170128207576|14457.529108107043|35901.182520692390|3641.576007828045,0.289514294837,0.007280961965,0.000229263475,0.000000000000,0.007510225440,0.007510225440,1.096849955432,1.096187769650,
