open_time,open,high,low,close,volume,quote_volume
1761357600000,3931.63,3936.26,3924.0,3932.44,37739.555,148317797.10427
1761361200000,3932.44,3934.03,3917.22,3919.43,36199.638,142130366.05509
1761364800000,3919.42,3934.98,3918.46,3921.09,47586.764,186772862.19669
1761368400000,3921.09,3931.7,3918.37,3929.86,34497.491,135359672.82386
1761372000000,3929.85,3934.29,3924.66,3926.79,36807.902,144656136.33486
1761375600000,3926.79,3963.26,3922.75,3927.29,127471.756,501979404.88473
1761379200000,3927.3,3954.75,3926.0,3952.19,70876.049,279309423.95167
1761382800000,3952.19,3955.0,3938.17,3940.95,92426.892,364799111.17689
1761386400000,3940.96,3946.51,3930.0,3940.64,57402.857,226054142.63669
1761390000000,3940.64,3944.01,3936.6,3938.66,23165.807,91280381.25559
1761393600000,3938.66,3955.0,3937.89,3951.57,51683.251,204085286.7914
1761397200000,3951.57,3954.82,3933.4,3941.02,78512.954,309398259.28689
1761400800000,3941.02,3946.35,3932.0,3936.83,48955.526,192846536.6467
1761404400000,3936.83,3936.97,3922.83,3931.48,60284.114,236882136.63704
1761408000000,3931.47,3936.79,3926.6,3931.41,36169.074,142174993.5005
1761411600000,3931.42,3938.16,3929.15,3933.27,26048.653,102465617.17975
1761415200000,3933.28,3968.93,3927.65,3958.21,126094.891,498435530.98389
1761418800000,3958.21,3962.44,3950.13,3956.05,38736.829,153247332.89782
1761422400000,3956.06,3957.78,3942.0,3943.7,44239.382,174781411.19142
1761426000000,3943.7,3951.47,3932.5,3951.47,36386.577,143513789.7774
1761429600000,3951.46,3963.47,3944.95,3959.7,31378.629,124095136.82651
1761433200000,3959.7,3962.22,3948.38,3952.25,23797.439,94096869.66294
1761436800000,3952.24,3960.0,3944.17,3948.2,44056.125,174102189.48806
1761440400000,3948.2,3953.83,3914.3,3931.4,102442.441,402860200.91984
1761444000000,3931.41,3937.43,3920.86,3928.65,55821.065,219293065.54828
1761447600000,3928.65,3934.99,3921.68,3929.95,43276.715,169966308.94343
1761451200000,3929.95,3940.97,3927.01,3937.89,29868.235,117492354.85694
1761454800000,3937.89,3945.22,3935.42,3940.98,28801.384,113508653.01392
1761458400000,3940.99,3944.71,3936.76,3943.0,21677.037,85429712.70206
1761462000000,3943.0,3955.0,3938.99,3949.72,43987.436,173619344.15661
1761465600000,3949.72,3966.33,3948.84,3958.31,52725.062,208553010.13147
1761469200000,3958.31,4011.0,3954.47,3986.09,315592.12,1257959076.35934
1761472800000,3986.09,3988.56,3972.58,3981.18,102717.011,408902810.29778
1761476400000,3981.18,4054.0,3974.24,4043.08,361427.102,1452898157.24393
1761480000000,4043.08,4077.08,4039.0,4070.99,284956.551,1156216360.01227
1761483600000,4071.0,4098.0,4061.0,4082.39,240026.548,979273406.62005
1761487200000,4082.38,4089.99,4061.17,4065.59,148755.436,606228077.33993
1761490800000,4065.58,4076.43,4058.0,4073.45,106547.48,433299158.74967
1761494400000,4073.45,4074.2,4043.43,4054.26,128842.238,522617017.56971
1761498000000,4054.26,4068.47,4051.74,4058.39,63235.516,256812940.91832
1761501600000,4058.39,4079.86,4056.75,4070.81,57008.188,232069421.23311
1761505200000,4070.81,4071.24,4063.56,4066.58,27913.547,113531296.5259
1761508800000,4066.58,4071.86,4053.07,4060.16,44012.363,178819551.56488
1761512400000,4060.17,4095.69,4053.67,4079.08,72628.887,296016065.30813
1761516000000,4079.08,4179.27,4078.8,4158.55,395178.977,1635915554.44924
1761519600000,4158.55,4177.71,4146.0,4156.37,157889.4,657232882.06164
1761523200000,4156.36,4188.0,4145.27,4168.64,195837.385,816583235.09823
1761526800000,4168.64,4207.95,4165.22,4190.34,209291.355,877040879.03603
1761530400000,4190.34,4217.6,4181.83,4203.6,179708.262,754878107.13642
1761534000000,4203.6,4225.14,4198.5,4203.21,112705.55,474439702.98548
1761537600000,4203.22,4216.84,4193.06,4211.25,83677.549,351677349.63237
1761541200000,4211.25,4253.0,4208.51,4231.4,221923.236,939751622.49475
1761544800000,4231.4,4243.51,4221.0,4233.32,104512.865,442226673.75874
1761548400000,4233.32,4246.8,4193.52,4200.0,212408.773,894645162.52197
