key,family,signal_tf_minutes,regime_tf_minutes,fast_window,slow_window,entry_threshold,stop_atr,take_atr,max_holding_days,side,valid,zero_trade,trades,net_pnl,net_return,daily_sharpe,annualized_sharpe,median_fold_sharpe,positive_folds,max_drawdown,active_assets,max_asset_positive_share,long_trades,short_trades,long_net_pnl,short_net_pnl,missing_bars,funding_events
40de8064b2dea28f7673,A,1440,10080,10,200,0.01,2.0,6.0,10,both,True,False,292,-3306.3920201163432,-0.03306392020116343,-0.04239444402893749,-0.8099447159225068,0.15890570611553098,5,-0.5029632773078754,10,0.1598212707838201,209,83,-3407.0891559724146,100.69713585607164,3,6767
4159ce3c2181a64bb260,A,1440,10080,10,100,0.02,2.0,6.0,10,long,True,False,173,-1666.91892625447,-0.016669189262544702,-0.026130712713421923,-0.4992265654216103,-1.7106103943340178,3,-0.3649031315142097,10,0.1904773615121378,173,0,-1666.91892625447,0.0,0,4043
437e4deccaa3c07da62a,A,1440,10080,20,50,0.01,3.0,4.0,10,both,True,False,176,-30.806351940609154,-0.00030806351940609156,0.0036055247874738666,0.06888345434483735,-0.08269549455462966,3,-0.239764139130348,10,0.1921748893620695,92,84,-1205.4976612554995,1174.6913093148892,4,4541
43cbb523a1e73c84313b,A,1440,10080,10,50,0.02,2.0,4.0,10,long,True,False,96,-1254.8421245403872,-0.012548421245403871,-0.040757245744511734,-0.7786660866171453,-1.1410463279724117,2,-0.1766119844325197,9,0.254561034081754,96,0,-1254.8421245403872,0.0,0,2252
441457ff0c50d0a480dd,A,1440,10080,20,200,0.01,2.0,4.0,20,long,True,False,140,-4898.470376024874,-0.048984703760248736,-0.09098171504660389,-1.7382032253392643,-1.7437857446111433,1,-0.5357546011244616,9,0.22362784752451095,140,0,-4898.470376024874,0.0,0,4750
47ee360e46e92302b2eb,A,1440,10080,10,100,0.02,2.0,4.0,20,long,True,False,122,-2976.014256716014,-0.02976014256716014,-0.05775978690307293,-1.103499179350517,-2.5943148284305346,2,-0.382123826829577,10,0.18532504290072788,122,0,-2976.014256716014,0.0,0,4388
4b1133e591e309fc7a9c,A,1440,10080,20,100,0.01,3.0,6.0,20,both,True,False,125,-3808.461120228144,-0.03808461120228144,-0.07260599161328829,-1.3871355220829522,-1.9973403596172106,2,-0.5281600715096373,10,0.20471886746421297,95,30,-3537.471603541312,-270.9895166868322,3,5681
4b61f8b30c8a6e1515b5,A,1440,10080,10,100,0.02,2.0,4.0,20,both,True,False,167,-2812.1312790693923,-0.028121312790693923,-0.04025622419654052,-0.7690940833832873,-0.536058522535395,3,-0.46699743100988345,10,0.15531813798509128,122,45,-2985.3532227333367,173.2219436639442,6,6042
4c2b1b9723069641d80c,A,1440,10080,10,100,0.01,3.0,6.0,10,long,True,False,160,-1123.738846276512,-0.01123738846276512,-0.01960168162401068,-0.37448960160265254,-1.7714393011700018,2,-0.29108047093424827,10,0.17066920106782899,160,0,-1123.738846276512,0.0,0,4275
51a6652a308330ef51fa,A,1440,10080,20,200,0.01,2.0,6.0,20,both,True,False,169,-4533.932597174792,-0.04533932597174792,-0.07484807609637599,-1.4299704859874014,-1.2040345340583363,2,-0.574834705436349,10,0.20051229802765919,128,41,-4801.922911583941,267.9903144091501,2,6471
