signal_time,entry_time,exit_time,exit_reason,net_return,initial_risk_return,result_r
2024-03-20T17:00:00+00:00,2024-03-20T17:30:00+00:00,2024-03-20T20:00:00+00:00,take,0.030340871963979322,0.023955653972984485,1.2665432552246596
2024-04-05T19:00:00+00:00,2024-04-05T19:30:00+00:00,2024-04-06T19:30:00+00:00,time,0.0030294857634224296,0.012624076595693616,0.23997682051896468
2024-04-14T06:00:00+00:00,2024-04-14T06:30:00+00:00,2024-04-14T11:30:00+00:00,stop,-0.025311740982491414,0.02361174098249137,-1.0719980793140427
2024-04-14T15:00:00+00:00,2024-04-14T15:30:00+00:00,2024-04-14T17:00:00+00:00,stop,-0.027672984226511287,0.025972984226511196,-1.0654526251267216
2024-04-14T17:30:00+00:00,2024-04-14T18:00:00+00:00,2024-04-14T22:00:00+00:00,take,0.03445131197501588,0.027038483981262008,1.274158418012306
2024-04-27T18:00:00+00:00,2024-04-27T18:30:00+00:00,2024-04-28T02:30:00+00:00,take,0.009577039898723544,0.008452694924042735,1.133016154585532
2024-05-01T18:00:00+00:00,2024-05-01T18:30:00+00:00,2024-05-01T19:30:00+00:00,stop,-0.01691035599360464,0.015310355993604644,-1.104504428288169
2024-05-01T21:00:00+00:00,2024-05-01T21:30:00+00:00,2024-05-02T01:30:00+00:00,stop,-0.017053907150473446,0.01545476715047342,-1.1034722803928523
2024-05-21T23:00:00+00:00,2024-05-21T23:30:00+00:00,2024-05-22T04:30:00+00:00,stop,-0.016553862706955573,0.014829342706955548,-1.1162910611804229
2024-05-23T21:30:00+00:00,2024-05-23T22:00:00+00:00,2024-05-23T23:30:00+00:00,stop,-0.021585608787938648,0.0199856087879387,-1.0800576062994662
2024-06-14T21:30:00+00:00,2024-06-14T22:00:00+00:00,2024-06-14T22:00:00+00:00,stop,-0.010291290279300268,0.008691290279300257,-1.184092344011415
2024-06-15T05:30:00+00:00,2024-06-15T06:00:00+00:00,2024-06-15T13:30:00+00:00,take,0.010202196208765536,0.008926647156574177,1.1428922897721974
2024-06-15T14:30:00+00:00,2024-06-15T15:00:00+00:00,2024-06-16T14:00:00+00:00,take,0.010145272163344843,0.00895895412250866,1.132417023752321
2024-07-05T18:30:00+00:00,2024-07-05T19:00:00+00:00,2024-07-06T19:00:00+00:00,time,0.0179791969247891,0.0203388318637904,0.8839837531081516
2024-07-08T08:00:00+00:00,2024-07-08T08:30:00+00:00,2024-07-08T08:30:00+00:00,take,0.014255735467007025,0.011891801600255285,1.1987868572160667
2024-07-08T10:30:00+00:00,2024-07-08T11:00:00+00:00,2024-07-08T14:00:00+00:00,stop,-0.01509329753374462,0.013493297533744633,-1.1185773897002298
2024-07-08T19:30:00+00:00,2024-07-08T20:00:00+00:00,2024-07-09T01:00:00+00:00,take,0.021963846548503092,0.01771549241137727,1.239810107361026
2024-08-05T15:30:00+00:00,2024-08-05T16:00:00+00:00,2024-08-06T16:00:00+00:00,time,0.025037984851692122,0.04473072242911274,0.5597491722019738
2024-08-12T10:00:00+00:00,2024-08-12T10:30:00+00:00,2024-08-12T11:00:00+00:00,take,0.01768645652706895,0.014464842395301773,1.2227203065007863
2024-08-12T11:30:00+00:00,2024-08-12T12:00:00+00:00,2024-08-12T13:30:00+00:00,stop,-0.016155408055203168,0.014555408055203178,-1.1099247780571861
2024-08-12T14:00:00+00:00,2024-08-12T14:30:00+00:00,2024-08-12T18:30:00+00:00,stop,-0.018135478648189336,0.016471238648189328,-1.1010391528862316
2024-08-28T18:00:00+00:00,2024-08-28T18:30:00+00:00,2024-08-29T12:30:00+00:00,take,0.020579274833615258,0.016643156125211372,1.236500738128712
2024-09-07T12:30:00+00:00,2024-09-07T13:00:00+00:00,2024-09-07T21:00:00+00:00,stop,-0.015033477289077482,0.013406957289077375,-1.1213191005930354
2024-11-23T17:00:00+00:00,2024-11-23T17:30:00+00:00,2024-11-23T20:00:00+00:00,stop,-0.01368109592473572,0.01208109592473563,-1.1324383160243057
2024-11-25T20:30:00+00:00,2024-11-25T21:00:00+00:00,2024-11-25T21:30:00+00:00,stop,-0.01612933866729056,0.014529338667290614,-1.1101220115132955
2024-11-27T04:00:00+00:00,2024-11-27T04:30:00+00:00,2024-11-27T10:30:00+00:00,take,0.01663892988359875,0.013835909912699066,1.2025902155034254
2024-12-06T03:30:00+00:00,2024-12-06T04:00:00+00:00,2024-12-06T10:00:00+00:00,stop,-0.016836070515086336,0.014980670515086336,-1.1238529342282453
2024-12-06T14:00:00+00:00,2024-12-06T14:30:00+00:00,2024-12-06T15:00:00+00:00,take,0.018305590736138955,0.014929193052104123,1.226160762490707
2024-12-06T15:30:00+00:00,2024-12-06T16:00:00+00:00,2024-12-06T19:30:00+00:00,take,0.018273614673860034,0.01510283600539501,1.2099459113064832
2024-12-20T17:00:00+00:00,2024-12-20T17:30:00+00:00,2024-12-21T07:00:00+00:00,take,0.03387082576258008,0.026650759321934996,1.2709140986727003
2024-12-23T03:00:00+00:00,2024-12-23T03:30:00+00:00,2024-12-23T05:00:00+00:00,stop,-0.015977207754560418,0.014377207754560433,-1.1112872560036886
2024-12-23T10:00:00+00:00,2024-12-23T10:30:00+00:00,2024-12-23T14:30:00+00:00,stop,-0.01612707957560462,0.014527079575604729,-1.1101391364776967
2024-12-23T16:30:00+00:00,2024-12-23T17:00:00+00:00,2024-12-23T18:30:00+00:00,stop,-0.016605721264725547,0.015005721264725571,-1.106625997629394
2024-12-23T19:00:00+00:00,2024-12-23T19:30:00+00:00,2024-12-23T20:30:00+00:00,take,0.01915425550780152,0.015565691630851239,1.230543169044782
2024-12-23T21:00:00+00:00,2024-12-23T21:30:00+00:00,2024-12-24T00:00:00+00:00,stop,-0.016853123170809524,0.015153123170809435,-1.1121880935591497
2024-12-24T03:00:00+00:00,2024-12-24T03:30:00+00:00,2024-12-24T14:00:00+00:00,take,0.017348431645774917,0.014272231234331207,1.215537455982639
