signal_time,entry_time,exit_time,exit_reason,net_return,initial_risk_return,result_r
2024-01-09T21:30:00+00:00,2024-01-09T21:45:00+00:00,2024-01-09T21:45:00+00:00,stop,-0.00948561033376578,0.007885610333765891,-1.2029012254319427
2024-01-09T22:00:00+00:00,2024-01-09T22:15:00+00:00,2024-01-09T22:45:00+00:00,stop,-0.010102717298896512,0.008502717298896486,-1.1881751378712404
2024-01-09T23:00:00+00:00,2024-01-09T23:15:00+00:00,2024-01-10T00:00:00+00:00,take,0.010259010152102545,0.008969257614076959,1.1437970223980813
2024-01-10T00:15:00+00:00,2024-01-10T00:30:00+00:00,2024-01-10T02:30:00+00:00,stop,-0.010733295116496743,0.009133295116496652,-1.1751832147753722
2024-01-10T02:45:00+00:00,2024-01-10T03:00:00+00:00,2024-01-10T04:30:00+00:00,take,0.011112111017423088,0.009534083263067334,1.1655143668053163
2024-01-10T04:45:00+00:00,2024-01-10T05:00:00+00:00,2024-01-10T09:15:00+00:00,take,0.011111425395118592,0.009608569046338906,1.1564079252104984
2024-01-10T09:30:00+00:00,2024-01-10T09:45:00+00:00,2024-01-10T10:45:00+00:00,stop,-0.011750678154759452,0.010150678154759432,-1.1576249365417832
2024-01-10T11:00:00+00:00,2024-01-10T11:15:00+00:00,2024-01-10T11:45:00+00:00,stop,-0.011985563745847205,0.01038556374584716,-1.154060004748402
2024-01-10T12:00:00+00:00,2024-01-10T12:15:00+00:00,2024-01-10T12:15:00+00:00,stop,-0.01219609393534522,0.010596093935345293,-1.1509990388687308
2024-01-10T12:30:00+00:00,2024-01-10T12:45:00+00:00,2024-01-10T12:45:00+00:00,stop,-0.012636638421411894,0.011036638421411877,-1.1449716787763837
2024-01-10T13:00:00+00:00,2024-01-10T13:15:00+00:00,2024-01-10T15:00:00+00:00,take,0.012857189623370947,0.010842892217528266,1.1857712283247115
2024-01-10T15:15:00+00:00,2024-01-10T15:30:00+00:00,2024-01-10T17:00:00+00:00,stop,-0.012690848763780425,0.010990848763780347,-1.154674132684122
2024-01-10T17:15:00+00:00,2024-01-10T17:30:00+00:00,2024-01-10T19:00:00+00:00,take,0.013873105460044988,0.011604829095033653,1.1954596958245647
2024-01-10T19:30:00+00:00,2024-01-10T19:45:00+00:00,2024-01-10T20:00:00+00:00,stop,-0.013851313794896857,0.012251313794896797,-1.130598238424562
2024-01-10T20:15:00+00:00,2024-01-10T20:30:00+00:00,2024-01-10T20:45:00+00:00,take,0.015651724789910216,0.012938793592432675,1.2096742001560497
2024-01-10T21:00:00+00:00,2024-01-10T21:15:00+00:00,2024-01-10T23:00:00+00:00,take,0.015825376542204995,0.013069032406653655,1.210906519303452
2024-01-12T11:15:00+00:00,2024-01-12T11:30:00+00:00,2024-01-12T12:45:00+00:00,stop,-0.010790395888918124,0.009190395888918094,-1.1740947853975836
2024-01-12T13:00:00+00:00,2024-01-12T13:15:00+00:00,2024-01-12T14:15:00+00:00,take,0.011038676992990482,0.009479007744742873,1.1645392946442747
2024-01-12T14:30:00+00:00,2024-01-12T14:45:00+00:00,2024-01-12T15:15:00+00:00,stop,-0.011022525424359064,0.00942252542435903,-1.1698058564919047
2024-01-12T16:15:00+00:00,2024-01-12T16:30:00+00:00,2024-01-12T16:30:00+00:00,stop,-0.011188558659280434,0.009588558659280426,-1.1668655380703568
2024-01-13T18:15:00+00:00,2024-01-13T18:30:00+00:00,2024-01-14T04:00:00+00:00,stop,-0.010008953400611552,0.00830895340061158,-1.204598571930232
2024-03-01T14:00:00+00:00,2024-03-01T14:15:00+00:00,2024-03-01T14:30:00+00:00,stop,-0.01013736926205695,0.008537369262056954,-1.1874113618478415
2024-03-06T04:45:00+00:00,2024-03-06T05:00:00+00:00,2024-03-06T05:15:00+00:00,take,0.020422504309326062,0.016516878231994582,1.23646272754896
2024-03-06T06:00:00+00:00,2024-03-06T06:15:00+00:00,2024-03-06T08:15:00+00:00,take,0.020050544939919136,0.016237908704939342,1.2347984770859097
2024-03-06T12:30:00+00:00,2024-03-06T12:45:00+00:00,2024-03-06T15:00:00+00:00,stop,-0.01887195150966876,0.017271951509668777,-1.0926357394591057
2024-03-06T15:15:00+00:00,2024-03-06T15:30:00+00:00,2024-03-06T19:15:00+00:00,take,0.02259046997170547,0.018446684978779094,1.2246357542123885
2024-03-16T00:15:00+00:00,2024-03-16T00:30:00+00:00,2024-03-16T05:00:00+00:00,stop,-0.015807834556597688,0.014207834556597661,-1.1126139239323447
2024-03-20T17:00:00+00:00,2024-03-20T17:15:00+00:00,2024-03-20T18:00:00+00:00,take,0.019457604243454264,0.015793203182590785,1.2320239294396487
2024-04-05T19:15:00+00:00,2024-04-05T19:30:00+00:00,2024-04-06T19:30:00+00:00,time,0.0032634298507857543,0.008605084009921618,0.37924439169019575
2024-04-14T06:15:00+00:00,2024-04-14T06:30:00+00:00,2024-04-14T09:30:00+00:00,stop,-0.017463127419380907,0.01576312741938096,-1.1078466191873686
2024-04-14T15:15:00+00:00,2024-04-14T15:30:00+00:00,2024-04-14T17:15:00+00:00,stop,-0.019041907922667432,0.017341907922667432,-1.098028429604216
2024-04-14T17:30:00+00:00,2024-04-14T17:45:00+00:00,2024-04-14T22:00:00+00:00,take,0.022116374936787243,0.017787281202590478,1.2433814187165542
2024-05-01T18:00:00+00:00,2024-05-01T18:15:00+00:00,2024-05-01T18:45:00+00:00,take,0.012998370377865377,0.01094877778339908,1.187198300578715
2024-05-01T19:00:00+00:00,2024-05-01T19:15:00+00:00,2024-05-01T19:30:00+00:00,stop,-0.012849509772568112,0.011249509772568115,-1.1422284199353816
2024-05-01T21:15:00+00:00,2024-05-01T21:30:00+00:00,2024-05-02T01:30:00+00:00,stop,-0.01265828369565575,0.01105914369565581,-1.1445988987943168
2024-05-21T23:15:00+00:00,2024-05-21T23:30:00+00:00,2024-05-22T04:30:00+00:00,stop,-0.011925491568841477,0.010200971568841439,-1.169054485483278
2024-06-14T21:30:00+00:00,2024-06-14T21:45:00+00:00,2024-06-14T22:00:00+00:00,stop,-0.007697529392096512,0.006097529392096557,-1.2624013591593064
2024-06-15T05:30:00+00:00,2024-06-15T05:45:00+00:00,2024-06-15T06:15:00+00:00,take,0.006667143263521293,0.006200357447640973,1.0752836945002124
2024-06-15T06:30:00+00:00,2024-06-15T06:45:00+00:00,2024-06-15T09:30:00+00:00,stop,-0.007970215552627745,0.006270215552627792,-1.2711230556160862
2024-06-15T09:45:00+00:00,2024-06-15T10:00:00+00:00,2024-06-15T12:45:00+00:00,take,0.006923022260484181,0.006392266695363073,1.083030885664723
2024-06-15T13:00:00+00:00,2024-06-15T13:15:00+00:00,2024-06-15T15:00:00+00:00,take,0.0070939895943956015,0.006520492195796635,1.0879530841197333
2024-06-18T21:00:00+00:00,2024-06-18T21:15:00+00:00,2024-06-19T01:00:00+00:00,take,0.00954035986428119,0.00835526989821096,1.1418374248238208
2024-06-25T03:00:00+00:00,2024-06-25T03:15:00+00:00,2024-06-25T08:45:00+00:00,stop,-0.010370353028817579,0.008670353028817537,-1.1960704476910888
2024-06-25T09:00:00+00:00,2024-06-25T09:15:00+00:00,2024-06-25T14:15:00+00:00,take,0.00919228185623382,0.008094211392175352,1.1356612041439849
2024-07-05T18:45:00+00:00,2024-07-05T19:00:00+00:00,2024-07-06T16:30:00+00:00,take,0.015484789878113848,0.012974474908585297,1.1934810454539058
2024-07-08T08:15:00+00:00,2024-07-08T08:30:00+00:00,2024-07-08T08:45:00+00:00,take,0.009192955751977028,0.00809471681398279,1.135673546491107
2024-07-08T10:45:00+00:00,2024-07-08T11:00:00+00:00,2024-07-08T11:30:00+00:00,take,0.01045311360174166,0.009039835201306308,1.1563389562932658
2024-07-08T12:00:00+00:00,2024-07-08T12:15:00+00:00,2024-07-08T14:15:00+00:00,stop,-0.010887143228327244,0.009287143228327294,-1.1722811806239501
2024-07-08T19:15:00+00:00,2024-07-08T19:30:00+00:00,2024-07-09T01:00:00+00:00,take,0.014080331646989803,0.01180285623524233,1.192959684194672
2024-08-05T15:30:00+00:00,2024-08-05T15:45:00+00:00,2024-08-06T00:45:00+00:00,take,0.0406107328335615,0.031597734625171105,1.2852419110201192
2024-08-12T10:15:00+00:00,2024-08-12T10:30:00+00:00,2024-08-12T11:00:00+00:00,take,0.011759210153571332,0.010019407615178519,1.1736432536946761
2024-08-12T11:15:00+00:00,2024-08-12T11:30:00+00:00,2024-08-12T13:45:00+00:00,stop,-0.011633794721221013,0.010033794721221028,-1.1594611056389321
2024-08-12T14:00:00+00:00,2024-08-12T14:15:00+00:00,2024-08-12T14:30:00+00:00,take,0.0131277309582019,0.011045798218651363,1.1884818732280564
2024-08-12T15:15:00+00:00,2024-08-12T15:30:00+00:00,2024-08-12T18:45:00+00:00,stop,-0.013215104635993975,0.011550864635994055,-1.1440792574794723
2024-08-12T19:00:00+00:00,2024-08-12T19:15:00+00:00,2024-08-12T20:30:00+00:00,take,0.014645703786953224,0.012184277840214813,1.202016564216416
2024-08-28T17:00:00+00:00,2024-08-28T17:15:00+00:00,2024-08-29T06:30:00+00:00,take,0.013041822973990303,0.01099006723049265,1.1866918282178407
2024-09-04T14:30:00+00:00,2024-09-04T14:45:00+00:00,2024-09-04T15:45:00+00:00,take,0.009265389901322241,0.008149042425991562,1.1369912459616192
2024-09-07T12:45:00+00:00,2024-09-07T13:00:00+00:00,2024-09-07T17:45:00+00:00,stop,-0.010904552728877174,0.009278032728877145,-1.1753087154928452
2024-11-23T17:15:00+00:00,2024-11-23T17:30:00+00:00,2024-11-23T18:00:00+00:00,stop,-0.00982839486389082,0.008228394863890761,-1.1944486168282287
2024-11-23T18:30:00+00:00,2024-11-23T18:45:00+00:00,2024-11-23T20:00:00+00:00,stop,-0.009878569043647655,0.008278569043647635,-1.1932701160749202
2024-11-25T20:00:00+00:00,2024-11-25T20:15:00+00:00,2024-11-25T21:30:00+00:00,stop,-0.011760192881653041,0.010160192881653039,-1.1574773253457848
2024-11-27T04:00:00+00:00,2024-11-27T04:15:00+00:00,2024-11-27T04:30:00+00:00,take,0.010946982118738503,0.009410236589053872,1.1633057272409277
2024-11-27T04:45:00+00:00,2024-11-27T05:00:00+00:00,2024-11-27T06:45:00+00:00,take,0.011220140865898332,0.009615105649423712,1.1669285055199388
2024-12-06T03:45:00+00:00,2024-12-06T04:00:00+00:00,2024-12-06T09:00:00+00:00,stop,-0.011970729502817239,0.010115329502817263,-1.1834245735132227
2024-12-06T14:15:00+00:00,2024-12-06T14:30:00+00:00,2024-12-06T14:45:00+00:00,take,0.011677020303817499,0.009957765227863022,1.1726547108324863
2024-12-06T15:00:00+00:00,2024-12-06T15:15:00+00:00,2024-12-06T19:15:00+00:00,take,0.011484612546260226,0.01001108440969523,1.1471896626041789
2024-12-20T16:15:00+00:00,2024-12-20T16:30:00+00:00,2024-12-20T19:15:00+00:00,take,0.023272388125037447,0.018654291093778138,1.247562183309105
