key,family,signal_tf_minutes,fast_window,slow_window,entry_threshold,exit_threshold,stop_atr,take_atr,max_holding_bars,valid,zero_trade,invalid_reason,trades,net_pnl,net_return,daily_sharpe,annualized_sharpe,median_fold_sharpe,positive_folds,max_drawdown,active_assets,max_asset_positive_share,long_trades,short_trades,long_net_pnl,short_net_pnl,missing_bars,funding_events
10961abb01dc5703b98e,A,15,3,13,0.01,0.0,2.0,4.0,48,True,False,,18006,-32468.6384600511,-0.324686384600511,-0.05076724409506448,-0.9699068365816732,0.0,0,-3.133372339659423,10,0.15832615084572235,8989,9017,-10356.47693717634,-22112.161522874634,2,5809
10a5a3cf59c0b08e7f1e,A,60,5,34,0.0,0.0,1.5,4.0,48,True,False,,48087,-41490.28252630134,-0.41490282526301336,-0.04233837182359721,-0.8088734579436434,-0.2013064649044154,0,-3.605873964136806,10,0.16340996976863195,24130,23957,-16302.569490906992,-25187.713035394077,8,18055
10b4a2215c2d162ba829,B,15,8,13,0.005,0.003,2.5,2.0,48,True,False,,45081,-43125.66588955645,-0.43125665889556447,0.0027271011464756276,0.05210119424768178,0.0,1,-4.063559612332993,10,0.1517439656027405,22948,22133,-18242.496872127063,-24883.169017429496,1,13508
10b602ad0e3b59ef67a5,B,60,5,13,0.005,0.003,1.5,4.0,24,True,False,,44622,-45441.541339879645,-0.45441541339879643,-0.05207264503050274,-0.9948464864352442,0.0,0,-4.552268370628061,10,0.15731190172895348,22443,22179,-21225.910660644586,-24215.63067923473,3,8694
10c163065a567581bfca,A,15,3,34,0.01,0.0,2.0,4.0,12,True,False,,59406,-54342.97619749805,-0.5434297619749805,0.029163735495306365,0.5571723843072898,0.0,1,-5.434297619749792,10,0.15536005294021965,30723,28683,-24403.084035651245,-29939.892161846587,5,6461
10c652a5bd9038bf40f6,A,15,3,21,0.01,0.0,2.5,4.0,12,True,False,,44007,-46107.14093424944,-0.46107140934249435,-0.04066338896020611,-0.7768729552707375,0.0,0,-4.61071409342497,10,0.15339590191025507,22375,21632,-20270.387093999667,-25836.753840250225,4,5065
10c6d4e67d3463e2faaa,A,60,8,13,0.0,0.003,2.5,3.0,12,True,False,,139939,-80261.34000936929,-0.8026134000936929,-0.047591560283637986,-0.9092354825535403,0.0,0,-7.945860988136463,10,0.16565473709472026,69779,70160,-34747.6175127142,-45513.72249665374,7,10063
10f478728771e031ddd7,B,60,8,21,0.0,0.0,1.5,3.0,48,True,False,,40012,-47670.8663776937,-0.47670866377693705,-0.036743138608046275,-0.701976677455232,0.0,0,-4.4633856250581845,10,0.1444519357139081,20225,19787,-22262.843403032064,-25408.02297466185,2,15729
10fc5944c59f1d673db6,B,60,3,21,0.01,0.003,2.5,3.0,48,True,False,,16114,-19165.969546493092,-0.19165969546493092,-0.002471532295536489,-0.04721855820624081,0.0,1,-1.8322482333143153,10,0.16218636326034053,8185,7929,-5334.048026595117,-13831.921519898013,1,6951
110bce71020cc239bb5f,A,15,5,21,0.0,0.003,1.5,2.0,24,True,False,,117216,-79818.9831786574,-0.7981898317865741,-0.03654052166651474,-0.698105686222564,0.0,0,-7.981898317865847,10,0.13936433018946598,59328,57888,-41483.807920247185,-38335.1752584105,8,18116
112f83bde053b00e2bc6,B,15,3,13,0.0,0.003,1.5,4.0,24,True,False,,119106,-75508.1378877626,-0.7550813788776259,-0.08049076700818888,-1.5377739444898233,0.0,0,-7.550813788776426,10,0.17172912680636343,59615,59491,-37522.34447942348,-37985.79340834148,2,21570
113dad1f0e562d25bddd,A,15,8,21,0.005,0.003,1.5,2.0,24,True,False,,45907,-51117.66045369534,-0.5111766045369533,-0.03473920414802966,-0.6636915633530726,0.0,0,-5.061378137271648,10,0.14524721535185708,23717,22190,-25337.20161107361,-25780.458842621447,5,7211
1141135ccf13f960a00c,A,15,3,34,0.0,0.0,2.0,2.0,24,True,False,,104298,-75315.58439039052,-0.7531558439039052,-0.07136746396286274,-1.3634734845456427,0.0,0,-7.531558439039173,10,0.1364797481770704,52287,52011,-39034.47612782209,-36281.108262568305,9,18234
11427b6408d0f7491cb7,B,15,5,34,0.0,0.0,2.0,2.0,48,True,False,,72588,-57478.78448927775,-0.5747878448927775,-0.04167201952137204,-0.7961428150848366,0.0,0,-5.678417674403707,10,0.1493518217641155,36311,36277,-27901.93479203602,-29576.849697240734,1,19221
11443cb5b40943da4761,B,15,8,34,0.005,0.003,2.5,2.0,12,True,False,,96943,-68857.14744797524,-0.6885714744797523,-0.03288330409911389,-0.6282346427039042,0.0,0,-6.805913861175593,10,0.16508016756391689,49447,47496,-29894.55565979046,-38962.591788184945,1,10361
1145a54b9d4ab08d024f,B,60,8,13,0.0,0.0,1.5,2.0,24,True,False,,72054,-63232.34586576057,-0.6323234586576058,-0.07530333834405457,-1.4386682590166828,0.0,0,-6.323685402751168,10,0.15286783767679354,36014,36040,-29663.94108685694,-33568.4047789029,3,13603
1145abf8f008c61fcced,A,15,5,21,0.0,0.003,1.5,3.0,48,True,False,,78200,-64735.577080409355,-0.6473557708040936,-0.07754131454413432,-1.4814247342844715,0.0,0,-6.4738728204438045,10,0.14595829974687716,39499,38701,-33729.455296656146,-31006.121783754377,8,19659
114811043248239966db,A,60,8,13,0.005,0.0,2.0,4.0,24,True,False,,31176,-25600.10496478015,-0.25600104964780146,-0.049238696970910746,-0.9407039847786915,-0.016437415049099444,0,-2.1394262470142404,10,0.15418400402688642,15879,15297,-6709.437095688842,-18890.667869091096,1,6228
114a531537a247c9c472,B,15,8,34,0.01,0.003,1.5,3.0,12,True,False,,65831,-52428.066972735855,-0.5242806697273585,-0.05046483352343726,-0.964129290723037,0.0,0,-5.154820759629926,10,0.16804300665674016,33846,31985,-20686.380677136076,-31741.686295599797,0,6656
114d5ba28c2254a67a73,A,60,5,21,0.005,0.003,2.0,3.0,12,True,False,,111234,-69861.03205167074,-0.6986103205167075,0.013938339239172886,0.26629159726207524,0.0,1,-6.9680687354357,10,0.1700623058755159,56156,55078,-30641.864432890372,-39219.167618779815,6,8577
1181d557cbd52bba8add,A,60,5,13,0.005,0.003,1.5,2.0,12,True,False,,82424,-61398.874068700236,-0.6139887406870024,-0.0002645525039025437,-0.005054268490316227,0.0,0,-6.058741237312023,10,0.15214677173231514,41486,40938,-25964.037402321566,-35434.83666637802,6,6437
11904697055c860b9367,B,60,3,21,0.01,0.0,1.5,3.0,48,True,False,,17333,-23055.085918206823,-0.23055085918206825,-0.027658452579708784,-0.5284139945847004,0.0,0,-2.178652259591567,10,0.1600514419652091,8842,8491,-9636.557010046625,-13418.52890816025,1,6854
1199a56fa8e1d4095520,B,60,5,34,0.005,0.0,2.0,3.0,12,True,False,,73151,-60670.85010191593,-0.6067085010191593,-0.04923699831748042,-0.9406715320504724,0.0,0,-6.0677949841820755,10,0.15225517607163944,37329,35822,-29927.29375170474,-30743.55635021052,1,5070
11a4c4fbb3f62be59307,B,60,3,13,0.01,0.003,2.5,2.0,48,True,False,,16447,-22568.974654041675,-0.22568974654041674,-0.0351780312221494,-0.6720753428323933,0.0,0,-2.2063033723472163,10,0.18492312143363684,8260,8187,-6454.429973678792,-16114.544680362758,1,6908
11ae5a80809324698ce4,A,15,8,21,0.0,0.0,2.0,3.0,48,True,False,,68502,-61000.02403890651,-0.6100002403890651,-0.06116811733994656,-1.1686152409169652,0.0,0,-5.864728773335109,10,0.13012167014987,34769,33733,-30281.481759756636,-30718.542279149107,8,20453
11b080e4c91b67f28009,A,15,5,34,0.0,0.0,2.5,2.0,48,True,False,,70272,-60808.89224237891,-0.6080889224237891,-0.07146941064734627,-1.365421173217934,0.0,0,-6.080889224237908,10,0.13508061500204127,35343,34929,-30599.006363202167,-30209.88587917631,9,19691
11b2fd1248610c4b58cb,A,15,3,21,0.0,0.0,2.0,3.0,48,True,False,,67339,-58323.76793608428,-0.5832376793608428,-0.0709259131834589,-1.3550376687499337,0.0,0,-5.832376793608379,10,0.14350864809413919,33826,33513,-29086.323161973804,-29237.444774110627,8,19864
11b6f14cf71172d01ba0,B,15,3,21,0.0,0.003,2.0,2.0,12,True,False,,164573,-86439.38481735768,-0.8643938481735769,-0.05215289405777877,-0.996379641948636,0.0,0,-8.156014929924767,10,0.16742979603432354,81660,82913,-40524.0291452063,-45915.35567215216,2,17138
11baaf1e507b885e41c4,B,60,3,21,0.01,0.003,2.0,3.0,48,True,False,,16500,-20646.203832124596,-0.20646203832124596,-0.040154550264054505,-0.7671516056305918,0.0,0,-1.9542137490458091,10,0.1645968592722961,8391,8109,-7366.100412407788,-13280.103419716745,1,6913
11e188bb85e38853f7f3,B,15,3,13,0.0,0.0,2.0,4.0,12,True,False,,172859,-88304.46899164928,-0.8830446899164928,-0.04736903932206135,-0.9049842255518451,0.0,0,-8.830446899164908,10,0.1609884784808849,85578,87281,-42148.19291877788,-46156.27607287059,2,18223
11ec346b67c786c004cd,A,60,5,21,0.01,0.003,2.0,4.0,24,True,False,,42205,-30840.345882934642,-0.30840345882934644,-0.05010562569705244,-0.9572666348358692,0.0,0,-2.5861106792391664,10,0.16718548643680262,21468,20737,-9501.845888121514,-21338.49999481301,2,8145
11ef06ed441edcc1f698,A,15,8,13,0.0,0.0,2.0,4.0,48,True,False,,66898,-61243.5837975714,-0.612435837975714,-0.08107051650102164,-1.5488500429983476,0.0,0,-5.727674294007398,10,0.1377982942536678,33661,33237,-26773.213355778244,-34470.37044179314,7,21859
11fd25f35cd19d9d8e5e,B,15,3,21,0.01,0.003,2.0,2.0,48,True,False,,28874,-25728.38917426243,-0.2572838917426243,-0.057351679363542074,-1.0957022957554512,-0.9106391275372062,0,-2.4467798648440198,10,0.17450109037498204,14876,13998,-8463.569550436434,-17264.81962382606,1,7935
11fe727ef1542f4ed83c,B,60,8,34,0.005,0.0,2.0,3.0,12,True,False,,84146,-66130.52319629342,-0.6613052319629342,-0.08535493082274581,-1.630703663683515,0.0,0,-6.613558920075003,10,0.1536797652230314,42897,41249,-32354.14404354933,-33776.37915274414,1,5930
121abf00ad89eaedbf96,B,60,8,13,0.01,0.0,1.5,2.0,48,True,False,,21018,-28765.63965499383,-0.2876563965499383,-0.02210012149780153,-0.42222222836963486,0.0,0,-2.76567059598014,10,0.1763046800059821,10628,10390,-11561.946028170629,-17203.693626823282,2,7983
1227bbee9bdc54d562ea,A,15,8,21,0.0,0.0,2.5,4.0,12,True,False,,147607,-84848.09655803067,-0.8484809655803066,-0.030762346520850834,-0.5877138050668452,0.0,0,-8.444256286706157,10,0.1411902137386209,74744,72863,-42624.47095645375,-42223.62560157657,8,16056
12364394bda477814f2e,A,15,8,34,0.005,0.003,1.5,2.0,24,True,False,,59296,-57310.844885589526,-0.5731084488558953,-0.08409128849488173,-1.606561810907455,0.0,0,-5.6881945814467105,10,0.1469614838591367,30849,28447,-28671.674257161478,-28639.170628428154,7,9413
1240822422b0a7aba759,B,60,8,13,0.0,0.003,2.0,3.0,12,True,False,,125942,-80647.02899017584,-0.8064702899017584,-0.07675407347617413,-1.4663845147991939,0.0,0,-8.064702899017556,10,0.1621303117800065,62822,63120,-35625.256686905355,-45021.77230327019,3,8748
1245b8378f1bbe3052a5,A,15,3,13,0.0,0.003,2.5,2.0,48,True,False,,78765,-66076.76471782153,-0.6607676471782152,-0.09304552410238662,-1.7776322419873718,0.0,0,-6.425023497431844,10,0.13557812328755459,39083,39682,-31546.30751288878,-34530.45720493238,8,21770
1269f0c327a945e15575,A,60,3,13,0.005,0.0,2.0,2.0,12,True,False,,98916,-68703.18757173391,-0.6870318757173391,-0.03457493674918077,-0.6605532391046126,0.0,0,-6.630875011523013,10,0.15038130180972217,49783,49133,-29716.713657690445,-38986.4739140432,8,7800
12735fe92d808dc41539,B,60,5,13,0.01,0.0,2.0,3.0,12,True,False,,47819,-43864.967149770164,-0.4386496714977016,-0.07585727030320637,-1.4492511142367996,0.0,0,-4.2674754629140565,10,0.17653779880934595,23818,24001,-18413.176402041685,-25451.79074772883,2,3381
128694db730536cb674a,A,60,5,21,0.01,0.003,2.5,4.0,12,True,False,,79792,-56464.6840008711,-0.564646840008711,-0.061766771168831204,-1.1800525062586438,0.0,0,-5.41176375339881,10,0.16941124473734206,40622,39170,-22437.221181789257,-34027.46281908118,2,6282
1286a8d52bf66a2cf9b9,A,60,5,21,0.0,0.003,1.5,3.0,24,True,False,,81955,-58429.84496596201,-0.5842984496596201,-0.07298080352901609,-1.3942962936784309,0.0,0,-5.394354303335404,10,0.15980793354622358,41000,40955,-26165.381378784758,-32264.463587178227,8,15050
128ed2981da8760642a2,A,15,8,34,0.005,0.0,1.5,4.0,48,True,False,,37915,-40889.63562605786,-0.40889635626057863,-0.05490875419830877,-1.0490302760062533,0.0,0,-4.088963562605761,10,0.14043738746777115,19749,18166,-18820.38683109348,-22069.248794964205,7,10699
12973e160d435b84cbc9,A,60,5,13,0.005,0.003,2.5,3.0,24,True,False,,44393,-35361.16382903751,-0.3536116382903751,0.027541978349403508,0.5261887575391926,0.0,1,-3.138704877117432,10,0.16349734174680566,22310,22083,-11750.236454563534,-23610.92737447415,6,8564
12985f4f894147bb29d5,A,60,3,21,0.005,0.003,2.5,2.0,48,True,False,,38453,-25074.16437795568,-0.2507416437795568,0.009300775838090095,0.17769107288914707,0.0,2,-2.097204785889177,10,0.15549744851228922,19318,19135,-8991.57012770734,-16082.594250248232,8,14768
129a108a88cef112b2cd,B,15,8,13,0.005,0.0,2.5,2.0,48,True,False,,45081,-43125.66588955645,-0.43125665889556447,0.0027271011464756276,0.05210119424768178,0.0,1,-4.063559612332993,10,0.1517439656027405,22948,22133,-18242.496872127063,-24883.169017429496,1,13508
129ff6beb67f515b120c,B,60,3,34,0.0,0.003,1.5,4.0,24,True,False,,50490,-50037.68519816065,-0.5003768519816065,-0.02541948140224722,-0.4856385103007227,0.0,0,-4.985973926482015,10,0.14229313036312238,25248,25242,-25306.005827392593,-24731.67937076855,1,9714
12a15930d445fd4b059e,A,15,3,21,0.0,0.003,1.5,4.0,24,True,False,,101061,-73217.01595927616,-0.7321701595927617,-0.05184209427147418,-0.9904418203686332,0.0,0,-7.32170159592767,10,0.13779206420279444,51030,50031,-37023.57948051573,-36193.43647876099,8,18103
12a9e3c7bed0a69890b1,A,15,8,34,0.005,0.003,2.5,2.0,48,True,False,,38464,-40770.732759519335,-0.40770732759519335,-0.06145117765487963,-1.1740231006405393,0.0,0,-4.077073275951904,10,0.14652646539330944,19870,18594,-18520.823877124978,-22249.908882394215,7,10982
12b0d9dc4196f1c2f0a6,A,60,3,13,0.0,0.003,1.5,3.0,24,True,False,,83108,-61900.68882881416,-0.6190068882881417,-0.0557162468677702,-1.064457401794954,0.0,0,-5.61459818954429,10,0.15292616277031312,41494,41614,-28081.999656706474,-33818.689172108025,8,15235
12c206fb467c098857b9,A,60,3,13,0.005,0.003,1.5,3.0,12,True,False,,98916,-68728.9996106342,-0.687289996106342,-0.015336684627401707,-0.2930069483929325,0.0,0,-6.71811682613431,10,0.15432928642821406,49783,49133,-29344.127949591515,-39384.871661042656,8,7800
12c33e01e93edf5a8ef5,B,15,5,34,0.0,0.0,2.5,2.0,24,True,False,,94406,-68303.49455926905,-0.6830349455926905,-0.02808235931278791,-0.5365127213486852,0.0,0,-6.741361988814467,10,0.1517151962759855,47127,47279,-31732.470067911305,-36571.02449135839,1,18347
12c62e7b1c969a3588df,A,60,8,13,0.01,0.003,1.5,3.0,12,True,False,,27227,-26366.29821495358,-0.26366298214953576,-0.051809786917358706,-0.9898245892349166,0.0,0,-2.626832878224694,10,0.19824385434389943,14019,13208,-7927.397348417445,-18438.900866536154,0,2213
12d00a09b27e7f9c8009,A,60,5,21,0.01,0.003,1.5,2.0,24,True,False,,43138,-33969.72373755744,-0.3396972373755744,-0.054274259878667255,-1.0369082790501025,0.0,0,-2.982323300837133,10,0.16645629433165812,21989,21149,-13100.331783327922,-20869.391954229704,2,8247
12db000a3522a0415a0a,A,60,5,34,0.0,0.003,2.5,4.0,12,True,False,,164944,-86274.06744383523,-0.8627406744383523,-0.07575754397982007,-1.4473458455037087,0.0,0,-8.533337683867504,10,0.1631548683063407,82130,82814,-36554.932959823964,-49719.134484011585,8,12131
12dc9c91deef1f435abd,B,15,3,34,0.0,0.003,2.5,2.0,24,True,False,,93016,-67165.7099940136,-0.671657099940136,0.018557494997245613,0.35454044410908964,0.0,1,-6.629320110299268,10,0.1524298153561667,46256,46760,-31615.20921752924,-35550.500776485,1,18146
13007c492a8cb0a25535,A,15,8,34,0.01,0.003,1.5,4.0,48,True,False,,22592,-27127.49467802972,-0.27127494678029723,-0.07189362442981552,-1.3735257661522804,0.0,0,-2.712749467802978,10,0.15987882665796843,11773,10819,-10000.569955368694,-17126.924722661042,4,6407
13012728e8792790f53a,B,60,5,34,0.005,0.003,1.5,4.0,12,True,False,,73151,-61633.63391313667,-0.6163363391313667,-0.08629378208214994,-1.6486403918093167,0.0,0,-6.164530540203901,10,0.15255762329959238,37329,35822,-31780.99135573957,-29852.642557397663,1,5070
13079729e72629ab4953,B,15,8,21,0.0,0.0,2.0,3.0,24,True,False,,102374,-70029.20860466165,-0.7002920860466164,-0.06591038721162666,-1.2592161796018562,0.0,0,-6.421700517288554,10,0.14292903356027098,51445,50929,-31452.081767797023,-38577.126836864736,2,20024
1332784c78d470ac79ae,B,60,5,21,0.005,0.003,1.5,4.0,48,True,False,,27475,-35561.76173610297,-0.3556176173610297,-0.015234820480705428,-0.2910608366028524,0.0,0,-3.3391214837238894,10,0.1527620623442582,14024,13451,-15621.433385038466,-19940.328351064385,1,10918
133a68c87bda7c7dd233,B,15,3,21,0.005,0.003,2.0,4.0,48,True,False,,43632,-36396.661466412326,-0.3639666146641233,-0.04966101778510967,-0.9487724126050132,0.0,0,-3.307634803327055,10,0.15279231047118483,22204,21428,-15217.414630139061,-21179.246836273174,2,15118
133b5159da92f2ec7529,B,15,3,34,0.0,0.0,1.5,3.0,48,True,False,,75246,-58956.42014943145,-0.5895642014943144,-0.044920139219189296,-0.8581980547793394,0.0,0,-5.79439989981371,10,0.1476809153935261,37706,37540,-28555.455670875122,-30400.96447855664,1,20104
133dfe74a5c668c01512,A,60,8,21,0.0,0.003,2.5,3.0,12,True,False,,146310,-80194.69743356924,-0.8019469743356924,-0.034819270066403764,-0.665221220575805,0.0,0,-7.9172408487070625,10,0.17712247718641677,73157,73153,-34507.022952375606,-45687.67448119284,8,10748
133f73ade833bf1c84ae,B,60,3,34,0.005,0.0,2.5,2.0,48,True,False,,21329,-24853.72846611214,-0.2485372846611214,-0.057101683579884106,-1.090926133014917,0.0,0,-2.489732822227306,10,0.1492764179335127,10856,10473,-11987.687489777065,-12866.040976334998,1,8888
133fbe2d6bf5496cd5b7,B,15,8,21,0.01,0.003,2.5,3.0,24,True,False,,33779,-28683.572481579304,-0.28683572481579306,-0.051454835002280486,-0.9830432424190946,0.0,0,-2.7350164792095617,10,0.17470982589338707,17467,16312,-6460.7465945299655,-22222.825887049414,1,7270
1341cc04f4604ef090e3,B,60,5,13,0.01,0.0,1.5,3.0,48,True,False,,19556,-25546.891383805127,-0.25546891383805126,0.025877418282962777,0.4943873821224272,0.0,1,-2.4891215158025495,10,0.17550888940033177,9863,9693,-9633.078309042416,-15913.813074762607,2,7712
1354f630eb62b3e1613e,B,15,5,13,0.01,0.0,2.5,4.0,12,True,False,,40147,-36786.50530143319,-0.3678650530143319,-0.0555732043616504,-1.0617245785527156,0.0,0,-3.6486702454760453,10,0.17044109532902796,20437,19710,-10832.064061496629,-25954.44123993668,1,4595
1377088356910e18b252,B,60,3,21,0.0,0.0,2.0,3.0,12,True,False,,98213,-72857.55538752554,-0.7285755538752554,-0.05689619591773251,-1.087000296741811,0.0,0,-7.065649613196236,10,0.16520838557004933,48991,49222,-33541.52061573961,-39316.034771786624,2,6471
13853de5b2f128f46106,A,60,3,34,0.01,0.0,2.5,3.0,48,True,False,,33481,-24907.819386620966,-0.24907819386620966,-0.0370885012509798,-0.7085748214839662,-0.07532501465364927,1,-2.075015975229109,10,0.174773215327636,16907,16574,-4835.403664960227,-20072.415721660684,5,13180
138a60ddce9a852a0cc1,A,60,3,13,0.0,0.0,2.5,3.0,24,True,False,,82085,-59633.14027946972,-0.5963314027946972,-0.06261801299341284,-1.1963154584823248,0.0,0,-5.200585416397788,10,0.14970927236011664,40898,41187,-25964.594585166982,-33668.54569430326,8,15172
139cf5df68de74182d4d,B,60,3,21,0.0,0.0,2.0,4.0,12,True,False,,98213,-72816.28736474995,-0.7281628736474995,-0.06298467151214239,-1.2033204596468703,0.0,0,-7.0616673175940905,10,0.1645557170233748,48991,49222,-33463.82787213683,-39352.459492614595,2,6471
13a8015840b145c26082,B,60,8,21,0.0,0.003,2.0,2.0,12,True,False,,119209,-79952.20484721515,-0.7995220484721515,-0.06940162162330109,-1.3259161193829367,0.0,0,-7.740429070621691,10,0.1570448210545727,59736,59473,-36504.909434871566,-43447.29541234325,2,8238
13b6f541ccb00f89b0d8,B,60,5,34,0.005,0.003,2.0,3.0,24,True,False,,40815,-41795.918494429716,-0.4179591849442972,-0.005085966027114332,-0.09716724451465533,0.0,0,-4.145998477635038,10,0.14558915927275284,20875,19940,-20813.523919422976,-20982.394575007133,1,8061
13bbfd5271653812c230,A,60,3,34,0.01,0.0,1.5,2.0,24,True,False,,62430,-50141.27273204704,-0.5014127273204704,-0.02995875005884701,-0.5723611162171046,0.0,1,-4.430556384877868,10,0.16330348093448793,31598,30832,-20412.209631865968,-29729.063100180476,5,11524
13c9b17ea51174aa66b9,A,15,3,34,0.01,0.0,2.0,3.0,12,True,False,,60233,-55048.5383145508,-0.550485383145508,-0.060081640729242596,-1.1478581344146979,0.0,0,-5.504853831455088,10,0.15682367770885594,31143,29090,-25716.841973412495,-29331.69634113848,5,6464
13c9d6e7d91fa295553e,B,60,5,21,0.01,0.003,1.5,2.0,48,True,False,,20109,-28233.90406846158,-0.2823390406846158,-0.030933877658482253,-0.5909909028498923,0.0,0,-2.655817588081301,10,0.15170716632321118,10201,9908,-13673.220673623842,-14560.683394837835,1,7741
13ceff70449cf8ad152e,B,60,8,21,0.005,0.0,2.0,2.0,12,True,False,,84249,-67010.10686399485,-0.6701010686399484,-0.08736426689054946,-1.669091975357545,0.0,0,-6.476955648822799,10,0.1668439579441809,42574,41675,-30059.998009365183,-36950.108854629434,1,6064
13ded8948edef8344b61,A,15,5,21,0.005,0.003,2.5,2.0,48,True,False,,38162,-45213.81440497867,-0.4521381440497867,0.026615852219583014,0.5084951426727289,0.0,1,-4.5213814404979145,10,0.15892590821903407,19525,18637,-21410.106304177334,-23803.708100801374,7,10646
13e7831d4da6f36b4bc2,B,15,3,21,0.01,0.0,2.5,3.0,12,True,False,,48191,-40868.50063978746,-0.4086850063978746,-0.04191791428784554,-0.8008406280020733,0.0,0,-3.924441067063732,10,0.17802580540674956,24595,23596,-12733.945588795288,-28134.555050992494,1,5635
1421dd84136cc94b92cc,A,60,3,13,0.01,0.0,1.5,3.0,24,True,False,,36368,-35101.39533577207,-0.3510139533577207,-0.0495011292490734,-0.9457177464131232,0.0,0,-3.1997379812069138,10,0.15990383886363532,18449,17919,-10927.08600300392,-24174.309332768305,4,6796
1431be55c97d5fcdb3fe,B,15,8,34,0.005,0.0,2.5,2.0,24,True,False,,61455,-52399.90197682948,-0.5239990197682948,-0.05083248574681025,-0.971153276588139,0.0,0,-5.179043961065338,10,0.16074282637087758,31434,30021,-22118.254566445532,-30281.647410384303,1,11947
143e9fa948756daa94f5,A,15,5,34,0.01,0.0,1.5,2.0,24,True,False,,41196,-47491.42342510069,-0.47491423425100693,-0.050399775228284795,-0.9628863537393677,0.0,0,-4.749142342510063,10,0.1579781973487857,21572,19624,-22653.734139055257,-24837.6892860453,7,6458
1443bd8d9410360f5ebd,B,60,5,21,0.005,0.003,2.5,3.0,12,True,False,,75995,-62919.912777229365,-0.6291991277722937,-0.03596741998716041,-0.6871565940122142,0.0,0,-6.077471978918895,10,0.17182938871211337,38316,37679,-28055.348783017787,-34864.56399421184,1,5304
1471f4dec08a004a1f85,B,15,8,13,0.01,0.0,2.5,2.0,12,True,False,,41076,-36668.71533842646,-0.3666871533842646,-0.05471634419586896,-1.045354288071127,0.0,0,-3.6668715338426345,10,0.16403492624026375,20973,20103,-11702.933519878445,-24965.781818548086,0,4644
14725c184c503a5f26ea,A,15,8,34,0.005,0.0,1.5,2.0,12,True,False,,85869,-69198.71086969801,-0.6919871086969801,-0.05318242244325849,-1.0160487541356564,0.0,0,-6.878284014791517,10,0.14690813650454623,44480,41389,-35049.169408538284,-34149.54146115908,7,8354
148602e5195d94631618,A,60,5,34,0.005,0.0,1.5,4.0,24,True,False,,69700,-54527.09317284757,-0.5452709317284757,-0.046741122097549936,-0.8929878838217212,0.0,0,-4.877421889229833,10,0.16117799934350957,35084,34616,-21387.103511991747,-33139.98966085659,7,12865
148ec035a872e5f56ed5,B,60,8,21,0.0,0.0,1.5,3.0,24,True,False,,66622,-62030.418599087694,-0.6203041859908769,0.015543152645847696,0.29695151434674416,0.0,1,-5.971625642870393,10,0.14278594909242817,33508,33114,-29267.237866469648,-32763.18073261761,2,12789
1491c50d68373c7b592a,B,15,3,13,0.005,0.003,2.5,3.0,48,True,False,,42226,-38437.741894742794,-0.38437741894742794,0.01907980633496819,0.36451918820503904,0.0,1,-3.4818129060751644,10,0.16529578467872458,21453,20773,-15136.245380864495,-23301.49651387835,1,15020
14a05708c66687353669,A,15,5,21,0.0,0.003,1.5,4.0,12,True,False,,158518,-87179.53415257145,-0.8717953415257145,-0.040963458204018664,-0.7826057701242817,0.0,0,-8.717953415257146,10,0.13623612605284866,80295,78223,-44674.72116724482,-42504.81298532722,8,15982
14bdb0762c060f83e3f7,A,15,3,21,0.005,0.003,2.5,3.0,24,True,False,,50569,-48883.964167249236,-0.4888396416724924,-0.05946060010787029,-1.1359931700030785,0.0,0,-4.888396416724927,10,0.14703534945694394,25711,24858,-21167.110577165156,-27716.8535900845,7,10476
14c5499e40d1363be08b,B,15,5,34,0.005,0.0,1.5,4.0,24,True,False,,68700,-56789.91527323909,-0.5678991527323909,0.010356995499083803,0.19787012117885655,0.0,1,-5.6053491392505554,10,0.15718666086561195,35278,33422,-25010.736533042913,-31779.178740196152,1,12618
14c77c8c2ea55bcbf628,A,60,5,13,0.0,0.003,1.5,2.0,48,True,False,,47625,-38757.61526028364,-0.3875761526028364,-0.054766583094892775,-1.0463141008892956,0.0,1,-3.2628346390131986,10,0.162740279439892,23852,23773,-17820.338320909068,-20937.27693937497,7,17118
14dbf075cd94c44c2f2b,A,15,3,21,0.005,0.003,2.0,4.0,48,True,False,,35802,-39907.77266836422,-0.39907772668364216,0.02842086017636153,0.5429797712668187,0.0,1,-3.991314689123169,10,0.15457301796773723,18228,17574,-17836.445437486727,-22071.32723087793,7,11455
14deb94fd22390a26c24,B,15,5,34,0.0,0.003,2.5,4.0,24,True,False,,90601,-66060.74428727092,-0.6606074428727092,-0.02055261215340805,-0.39265710385764313,0.0,0,-6.599718528419637,10,0.15485090073351293,45357,45244,-29100.061475570972,-36960.68281169989,1,19395
14ecbeba4d948d15fe1b,A,60,3,34,0.005,0.003,2.0,3.0,24,True,False,,74621,-56108.62099828167,-0.5610862099828168,-0.03131301514133174,-0.5982343142891954,0.0,0,-5.000354564292249,10,0.17254239276393135,37333,37288,-20879.371076057996,-35229.249922223906,8,13674
154969ea84043bca12bb,A,15,3,21,0.005,0.003,2.5,4.0,12,True,False,,78036,-64064.81594380146,-0.6406481594380147,-0.033189826742044556,-0.6340907495744845,0.0,0,-6.4064815943801365,10,0.1430258970818629,39839,38197,-29948.547964392226,-34116.267979409145,7,8786
