cost_scenario,vwap_hours,stop_atr,take_atr,hold_hours,is_baseline,is_immediate_neighbor,threshold,rv_median,trades,expectancy_r,total_r,profit_factor_r,max_drawdown_r,best_5_share
round_trip_0_16pct,12,2.0,3.0,36,False,False,0.006594809855180683,0.03188585280881554,54,-0.01365547852655478,-0.7373958404339581,0.9733013123232719,-10.154969792901884,-9.843043481662507
round_trip_0_05pct,12,2.0,3.0,48,False,False,0.006594809855180683,0.03188585280881554,54,-0.00103934970698232,-0.05612488417704528,0.9980247388949417,-9.47025648298506,-132.1313150621095
round_trip_0_10pct,12,2.0,3.0,48,False,False,0.006594809855180683,0.03188585280881554,54,-0.01922682549780909,-1.0382485768816907,0.9641695316347051,-10.069580343343294,-7.075017462213163
round_trip_0_12pct,12,2.0,3.0,48,False,False,0.006594809855180683,0.03188585280881554,54,-0.02650181581413973,-1.4310980539635454,0.9509928327078351,-10.309309887486585,-5.113231489836173
round_trip_0_16pct,12,2.0,3.0,48,False,False,0.006594809855180683,0.03188585280881554,54,-0.04105179644680109,-2.216797008127259,0.9252396528785223,-10.78876897577317,-3.275605864666657
round_trip_0_05pct,24,1.2,1.5,12,False,False,0.011212620517575989,0.03188585280881554,39,0.1481208705343504,5.7767139508396665,1.3732374731546955,-4.3862055178937025,1.0645801486477093
round_trip_0_10pct,24,1.2,1.5,12,False,False,0.011212620517575989,0.03188585280881554,39,0.11951914319322295,4.661246584535695,1.2906719259779915,-4.706916444444225,1.2985112775039678
round_trip_0_12pct,24,1.2,1.5,12,False,False,0.011212620517575989,0.03188585280881554,39,0.10807845225677205,4.21505963801411,1.2592347212932062,-4.835200815064432,1.4267517610702964
round_trip_0_16pct,24,1.2,1.5,12,False,False,0.011212620517575989,0.03188585280881554,39,0.08519707038387003,3.3226857449709315,1.1988838911444295,-5.1610946340321515,1.7865573893500726
round_trip_0_05pct,24,1.2,1.5,24,False,False,0.011212620517575989,0.03188585280881554,38,0.17669353226445436,6.714354226049266,1.4292400892982906,-4.143963660334171,0.9159145897637163
round_trip_0_10pct,24,1.2,1.5,24,False,False,0.011212620517575989,0.03188585280881554,38,0.14817433027990687,5.630624550636461,1.3484157983167697,-4.280272509013106,1.074957352033405
round_trip_0_12pct,24,1.2,1.5,24,False,False,0.011212620517575989,0.03188585280881554,38,0.13676664948608797,5.197132680471342,1.3175191099869117,-4.33479604848468,1.1571464750458413
round_trip_0_16pct,24,1.2,1.5,24,False,False,0.011212620517575989,0.03188585280881554,38,0.11395128789844992,4.330148940141097,1.2580154659865574,-4.513168205155128,1.3708925148363464
round_trip_0_05pct,24,1.2,1.5,36,False,False,0.011212620517575989,0.03188585280881554,38,0.1506569912852184,5.7249656688382995,1.3309899941925134,-4.143963660334171,1.0742029476183899
round_trip_0_10pct,24,1.2,1.5,36,False,False,0.011212620517575989,0.03188585280881554,38,0.12213778930067094,4.641235993425496,1.260275751534906,-4.365510807260774,1.304109781493621
round_trip_0_12pct,24,1.2,1.5,36,False,False,0.011212620517575989,0.03188585280881554,38,0.11073010850685203,4.207744123260377,1.2331651460647755,-4.46516627595758,1.4292322882250554
round_trip_0_16pct,24,1.2,1.5,36,False,False,0.011212620517575989,0.03188585280881554,38,0.08791474691921398,3.3407603829301316,1.1808299187022224,-4.664477213351194,1.7768915126320561
round_trip_0_05pct,24,1.2,1.5,48,False,False,0.011212620517575989,0.03188585280881554,38,0.13717600852159473,5.2126883238206,1.28934526429124,-4.794854381901342,1.1797703247242601
round_trip_0_10pct,24,1.2,1.5,48,False,False,0.011212620517575989,0.03188585280881554,38,0.10865680653704726,4.128958648407796,1.2228556045214365,-5.043993053643357,1.4659098752612791
round_trip_0_12pct,24,1.2,1.5,48,False,False,0.011212620517575989,0.03188585280881554,38,0.09724912574322835,3.695466778242677,1.1972775324628813,-5.143648522340161,1.627357008581403
round_trip_0_16pct,24,1.2,1.5,48,False,False,0.011212620517575989,0.03188585280881554,38,0.07443376415559032,2.828483037912432,1.1477634941190347,-5.342959459733775,2.0987111078973166
round_trip_0_05pct,24,1.2,2.0,12,False,False,0.011212620517575989,0.03188585280881554,36,0.13863459948253964,4.990845581371428,1.3043829643631832,-4.143963660334171,1.6491814656763815
round_trip_0_10pct,24,1.2,2.0,12,False,False,0.011212620517575989,0.03188585280881554,36,0.11037435346688762,3.9734767248079543,1.234154675737495,-4.280272509013106,2.046423964657048
round_trip_0_12pct,24,1.2,2.0,12,False,False,0.011212620517575989,0.03188585280881554,36,0.09907025506062689,3.566529182182568,1.2073732977309404,-4.33479604848468,2.268777504414974
round_trip_0_16pct,24,1.2,2.0,12,False,False,0.011212620517575989,0.03188585280881554,36,0.07646205824810523,2.7526340969317884,1.155895866322562,-4.443843127427829,2.910720155558906
round_trip_0_05pct,24,1.2,2.0,24,False,True,0.011212620517575989,0.03188585280881554,35,0.13804803302672972,4.83168115593554,1.2896104592714122,-4.143963660334171,1.703508523268217
round_trip_0_10pct,24,1.2,2.0,24,False,True,0.011212620517575989,0.03188585280881554,35,0.10988714257894953,3.8460499902632335,1.2231376711981976,-4.280272509013106,2.1142257675380502
round_trip_0_12pct,24,1.2,2.0,24,False,True,0.011212620517575989,0.03188585280881554,35,0.09862278639983754,3.451797523994314,1.1977273920302318,-4.33479604848468,2.3441876648697293
round_trip_0_16pct,24,1.2,2.0,24,False,True,0.011212620517575989,0.03188585280881554,35,0.07609407404161338,2.663292591456468,1.1487903813800624,-4.443843127427829,3.00836174460143
round_trip_0_05pct,24,1.2,2.0,36,False,False,0.011212620517575989,0.03188585280881554,35,0.08320422806386511,2.912147982235279,1.1585012221752928,-5.640630264515325,2.8263708029469354
round_trip_0_10pct,24,1.2,2.0,36,False,False,0.011212620517575989,0.03188585280881554,35,0.05504333761608493,1.9265168165629725,1.1015481987527793,-6.249525954295014,4.220787445375617
round_trip_0_12pct,24,1.2,2.0,36,False,False,0.011212620517575989,0.03188585280881554,35,0.043778981436972945,1.5322643502940532,1.0797604838951556,-6.493084230206889,5.280851946873589
round_trip_0_16pct,24,1.2,2.0,36,False,False,0.011212620517575989,0.03188585280881554,35,0.021250269078748774,0.743759417756207,1.0377743090622529,-6.98020078203064,10.772498949982108
round_trip_0_05pct,24,1.2,2.0,48,False,False,0.011212620517575989,0.03188585280881554,35,0.05279357080601635,1.8477749782105721,1.0965982994480998,-7.230515289995766,4.454443927377742
round_trip_0_10pct,24,1.2,2.0,48,False,False,0.011212620517575989,0.03188585280881554,35,0.024632680358236164,0.8621438125382657,1.0437083998601246,-7.839410979775454,9.431625993712142
round_trip_0_12pct,24,1.2,2.0,48,False,False,0.011212620517575989,0.03188585280881554,35,0.013368324179124185,0.4678913462693465,1.0234373603766582,-8.08296925568733,17.293889365325633
round_trip_0_16pct,24,1.2,2.0,48,False,False,0.011212620517575989,0.03188585280881554,35,-0.009160388179099994,-0.3206135862684998,0.9843149020444653,-8.57008580751108,-24.990043747267226
round_trip_0_05pct,24,1.2,2.5,12,False,False,0.011212620517575989,0.03188585280881554,36,0.15220605890833105,5.479418120699918,1.3334259000468192,-5.373842735181001,1.8791872236519027
round_trip_0_10pct,24,1.2,2.5,12,False,False,0.011212620517575989,0.03188585280881554,36,0.12413639781010967,4.468910321163948,1.26247064085535,-6.010612267837725,2.27845299664429
round_trip_0_12pct,24,1.2,2.5,12,False,False,0.011212620517575989,0.03188585280881554,36,0.11290853337082117,4.064707201349562,1.2354525965882626,-6.265320080900414,2.493744677263584
round_trip_0_16pct,24,1.2,2.5,12,False,False,0.011212620517575989,0.03188585280881554,36,0.09045280449224402,3.2563009617207848,1.1835830123550313,-6.774735707025799,3.0846723739908977
round_trip_0_05pct,24,1.2,2.5,24,False,False,0.011212620517575989,0.03188585280881554,35,0.1347010683834452,4.714537393420582,1.2827737211739108,-4.4704303511598225,2.1827410574165365
round_trip_0_10pct,24,1.2,2.5,24,False,False,0.011212620517575989,0.03188585280881554,35,0.10673620813645082,3.7357672847757786,1.216934045723059,-5.108976154657513,2.724963038347918
round_trip_0_12pct,24,1.2,2.5,24,False,False,0.011212620517575989,0.03188585280881554,35,0.09555026403765314,3.34425924131786,1.1917572955429747,-5.404551744496608,3.030719933393913
round_trip_0_16pct,24,1.2,2.5,24,False,False,0.011212620517575989,0.03188585280881554,35,0.0731783758400576,2.5612431544020158,1.1432567979689743,-5.995702924174806,3.9226591494299194
round_trip_0_05pct,24,1.2,2.5,36,False,False,0.011212620517575989,0.03188585280881554,35,0.09387552191275655,3.2856432669464795,1.1695055508885905,-6.584144361850939,3.1319937982519477
round_trip_0_10pct,24,1.2,2.5,36,False,False,0.011212620517575989,0.03188585280881554,35,0.06591066166576218,2.306873158301676,1.1153828563987513,-7.323083336448685,4.412825098011788
round_trip_0_12pct,24,1.2,2.5,36,False,False,0.011212620517575989,0.03188585280881554,35,0.0547247175669645,1.9153651148437576,1.0946466401410555,-7.618658926287781,5.291687243622806
round_trip_0_16pct,24,1.2,2.5,36,False,False,0.011212620517575989,0.03188585280881554,35,0.032352829369368966,1.1323490279279138,1.0546378600939736,-8.20981010596598,8.87260345152997
round_trip_0_05pct,24,1.2,2.5,48,False,False,0.011212620517575989,0.03188585280881554,35,0.10661372308282939,3.731480307899029,1.1852853405160564,-6.663819342354123,2.761300409088975
round_trip_0_10pct,24,1.2,2.5,48,False,False,0.011212620517575989,0.03188585280881554,35,0.078648862835835,2.752710199254225,1.1326821341054092,-7.402758316951869,3.7041610998651087
round_trip_0_12pct,24,1.2,2.5,48,False,False,0.011212620517575989,0.03188585280881554,35,0.06746291873703733,2.3612021557963065,1.1124935148315334,-7.698333906790965,4.300173786383543
round_trip_0_16pct,24,1.2,2.5,48,False,False,0.011212620517575989,0.03188585280881554,35,0.045091030539441794,1.5781860688804628,1.0734870104583565,-8.289485086469162,6.3793331876930095
round_trip_0_05pct,24,1.2,3.0,12,False,False,0.011212620517575989,0.03188585280881554,34,0.12849036729719263,4.368672488104549,1.2658363578521679,-5.060314706104717,2.8158193749938336
round_trip_0_10pct,24,1.2,3.0,12,False,False,0.011212620517575989,0.03188585280881554,34,0.0998812994078994,3.39596417986858,1.1994537438781645,-5.593945601171054,3.5759631545001533
round_trip_0_12pct,24,1.2,3.0,12,False,False,0.011212620517575989,0.03188585280881554,34,0.08843767225218219,3.0068808565741945,1.1741768521670812,-5.848653414233744,4.017725814869282
round_trip_0_16pct,24,1.2,3.0,12,False,False,0.011212620517575989,0.03188585280881554,34,0.0655504179407476,2.2287142099854185,1.1256499547054675,-6.358069040359127,5.363982022951551
round_trip_0_05pct,24,1.2,3.0,24,False,False,0.011212620517575989,0.03188585280881554,33,0.09224891722116224,3.044214268298354,1.1841897464243307,-4.143963660334171,4.040908934404116
round_trip_0_10pct,24,1.2,3.0,24,False,False,0.011212620517575989,0.03188585280881554,33,0.06373465608950155,2.103243650953551,1.123283889407137,-4.662659374272838,5.773863991319645
round_trip_0_12pct,24,1.2,3.0,24,False,False,0.011212620517575989,0.03188585280881554,33,0.05232895163683733,1.7268554040156319,1.0999731426004382,-4.906217650184711,6.995850846342802
round_trip_0_16pct,24,1.2,3.0,24,False,False,0.011212620517575989,0.03188585280881554,33,0.029517542731508768,0.9740789101397893,1.0550350481586381,-5.393334202008464,12.272910163862218
round_trip_0_05pct,24,1.2,3.0,36,False,False,0.011212620517575989,0.03188585280881554,33,0.053902668398797704,1.7787880571603243,1.0917672507469807,-5.84772138196396,6.915603343236618
round_trip_0_10pct,24,1.2,3.0,36,False,False,0.011212620517575989,0.03188585280881554,33,0.02538840726713703,0.8378174398155219,1.041905108219202,-6.586660356561704,14.494616851000751
round_trip_0_12pct,24,1.2,3.0,36,False,False,0.011212620517575989,0.03188585280881554,33,0.01398270281447282,0.4614291928776031,1.0228012520591547,-6.882235946400801,26.181314546561232
round_trip_0_16pct,24,1.2,3.0,36,False,False,0.011212620517575989,0.03188585280881554,33,-0.008828706090855731,-0.29134730099823913,0.9859419731212838,-7.473387126078999,-41.03275683590666
round_trip_0_05pct,24,1.2,3.0,48,False,False,0.011212620517575989,0.03188585280881554,33,-0.009421650459867667,-0.310914465175633,0.9845616517312212,-8.049030163003234,-39.56519883389264
round_trip_0_10pct,24,1.2,3.0,48,False,False,0.011212620517575989,0.03188585280881554,33,-0.03793591159152835,-1.2518850825204355,0.9396584557108338,-8.78796913760098,-9.713204883838594
round_trip_0_12pct,24,1.2,3.0,48,False,False,0.011212620517575989,0.03188585280881554,33,-0.04934161604419256,-1.6282733294583545,0.9224250285018735,-9.083544727440076,-7.436747016629001
round_trip_0_16pct,24,1.2,3.0,48,False,False,0.011212620517575989,0.03188585280881554,33,-0.07215302494952111,-2.381049823334197,0.8891445911724042,-9.674695907118274,-5.042959522543461
round_trip_0_05pct,24,1.5,1.5,12,False,False,0.011212620517575989,0.03188585280881554,36,0.2130341978963371,7.669231124268135,1.6809728919195288,-3.0827262160169036,0.6415010732452847
round_trip_0_10pct,24,1.5,1.5,12,False,False,0.011212620517575989,0.03188585280881554,36,0.1910533126171634,6.877919254217883,1.5957818099672991,-3.15181276451659,0.7040130636642349
round_trip_0_12pct,24,1.5,1.5,12,False,False,0.011212620517575989,0.03188585280881554,36,0.18226095850549398,6.561394506197783,1.5628602392389868,-3.179447383916464,0.7332397106587487
round_trip_0_16pct,24,1.5,1.5,12,False,False,0.011212620517575989,0.03188585280881554,36,0.16467625028215502,5.928345010157581,1.498893429558377,-3.2347166227162134,0.801055776611514
round_trip_0_05pct,24,1.5,1.5,24,False,True,0.011212620517575989,0.03188585280881554,35,0.21922009353827565,7.672703273839648,1.6853124130787518,-3.0827262160169036,0.6412107729955424
round_trip_0_10pct,24,1.5,1.5,24,False,True,0.011212620517575989,0.03188585280881554,35,0.19733661590006651,6.906781556502328,1.6013757471277055,-3.15181276451659,0.7010711090520254
round_trip_0_12pct,24,1.5,1.5,24,False,True,0.011212620517575989,0.03188585280881554,35,0.18858322484478293,6.6004128695674025,1.5689722775274715,-3.179447383916464,0.7289051615884278
round_trip_0_16pct,24,1.5,1.5,24,False,True,0.011212620517575989,0.03188585280881554,35,0.1710764427342156,5.987675495697546,1.5060651961235045,-3.2347166227162134,0.7931183010076497
round_trip_0_05pct,24,1.5,1.5,36,False,False,0.011212620517575989,0.03188585280881554,35,0.18517692651631065,6.481192428070873,1.5016722405875935,-3.0827262160169036,0.759091795496733
round_trip_0_10pct,24,1.5,1.5,36,False,False,0.011212620517575989,0.03188585280881554,35,0.16329344887810152,5.715270710733553,1.432253071273416,-3.15181276451659,0.847229335384478
round_trip_0_12pct,24,1.5,1.5,36,False,False,0.011212620517575989,0.03188585280881554,35,0.15454005782281793,5.408902023798627,1.4053678023481648,-3.179447383916464,0.8894734990713674
round_trip_0_16pct,24,1.5,1.5,36,False,False,0.011212620517575989,0.03188585280881554,35,0.1370332757122506,4.796164649928771,1.3530357568965843,-3.2347166227162134,0.9901526245983449
round_trip_0_05pct,24,1.5,1.5,48,False,False,0.011212620517575989,0.03188585280881554,35,0.1677534443444776,5.871370552056716,1.4287439363731302,-3.1898152277598255,0.8379338271301507
round_trip_0_10pct,24,1.5,1.5,48,False,False,0.011212620517575989,0.03188585280881554,35,0.14586996670626845,5.105448834719396,1.3652369504513622,-3.343057887392188,0.9484268988983598
round_trip_0_12pct,24,1.5,1.5,48,False,False,0.011212620517575989,0.03188585280881554,35,0.13711657565098487,4.79908014778447,1.3405511433130493,-3.404354951245133,1.0024994084467278
round_trip_0_16pct,24,1.5,1.5,48,False,False,0.011212620517575989,0.03188585280881554,35,0.11960979354041754,4.186342773914614,1.2923549998947381,-3.5269490789510223,1.134387524529456
round_trip_0_05pct,24,1.5,2.0,12,False,True,0.011212620517575989,0.03188585280881554,32,0.2680713808125442,8.578284186001415,1.8710159702920197,-3.184906504881652,0.7673791965281188
round_trip_0_10pct,24,1.5,2.0,12,False,True,0.011212620517575989,0.03188585280881554,32,0.24591990165403307,7.869436852929058,1.778409745335763,-3.4013604856515522,0.8264392388010251
round_trip_0_12pct,24,1.5,2.0,12,False,True,0.011212620517575989,0.03188585280881554,32,0.23705930999062863,7.585897919700116,1.7426926121390678,-3.487942077959511,0.853153746800852
round_trip_0_16pct,24,1.5,2.0,12,False,True,0.011212620517575989,0.03188585280881554,32,0.21933812666381972,7.018820053242231,1.6734052005908497,-3.6611052625754317,0.9130578709034765
round_trip_0_05pct,24,1.5,2.0,24,True,False,0.011212620517575989,0.03188585280881554,32,0.30626090254430244,9.800348881417678,1.9632551189993699,-3.0827262160169036,0.6718789406737925
round_trip_0_10pct,24,1.5,2.0,24,True,False,0.011212620517575989,0.03188585280881554,32,0.28416637793580524,9.093324093945768,1.870880857159359,-3.15181276451659,0.7153747438138977
round_trip_0_12pct,24,1.5,2.0,24,True,False,0.011212620517575989,0.03188585280881554,32,0.27532856809240647,8.810514178957007,1.8352421192939543,-3.179447383916464,0.7347277140034739
round_trip_0_16pct,24,1.5,2.0,24,True,False,0.011212620517575989,0.03188585280881554,32,0.2576529484056087,8.244894348979479,1.7660892054270243,-3.2347166227162134,0.7774166370303829
round_trip_0_05pct,24,1.5,2.0,36,False,True,0.011212620517575989,0.03188585280881554,32,0.28052603307260343,8.97683305832331,1.7527161584542588,-3.1075881858060805,0.7335157044694308
round_trip_0_10pct,24,1.5,2.0,36,False,True,0.011212620517575989,0.03188585280881554,32,0.2584315084641063,8.269808270851401,1.6762063674848464,-3.260830845438444,0.7866124801286927
round_trip_0_12pct,24,1.5,2.0,36,False,True,0.011212620517575989,0.03188585280881554,32,0.24959369862070746,7.986998355862639,1.6466562767483026,-3.322127909291387,0.8104833197002858
round_trip_0_16pct,24,1.5,2.0,36,False,True,0.011212620517575989,0.03188585280881554,32,0.2319180789339097,7.42137852588511,1.589266785052173,-3.444722036997277,0.863682941800894
round_trip_0_05pct,24,1.5,2.0,48,False,False,0.011212620517575989,0.03188585280881554,32,0.24766670797198587,7.925334655103548,1.6225592900597536,-3.8435011837501465,0.8308353288829626
round_trip_0_10pct,24,1.5,2.0,48,False,False,0.011212620517575989,0.03188585280881554,32,0.22557218336348867,7.218309867631637,1.553871257963602,-3.996743843382508,0.90119910524949
round_trip_0_12pct,24,1.5,2.0,48,False,False,0.011212620517575989,0.03188585280881554,32,0.21673437352008987,6.935499952642876,1.5272798484862034,-4.058040907235452,0.9333615436668725
round_trip_0_16pct,24,1.5,2.0,48,False,False,0.011212620517575989,0.03188585280881554,32,0.19905875383329213,6.369880122665348,1.4755369175753006,-4.180635034941343,1.0062541074591551
round_trip_0_05pct,24,1.5,2.5,12,False,False,0.011212620517575989,0.03188585280881554,32,0.32323452072357417,10.343504663154373,1.9515365622313008,-3.184906504881652,0.7965769322087887
round_trip_0_10pct,24,1.5,2.5,12,False,False,0.011212620517575989,0.03188585280881554,32,0.3012482504489902,9.639944014367686,1.8643304651975527,-3.4013604856515514,0.8453982785819159
round_trip_0_12pct,24,1.5,2.5,12,False,False,0.011212620517575989,0.03188585280881554,32,0.2924537423391566,9.358519754853011,1.830673699901524,-3.4879420779595116,0.866982197282736
round_trip_0_16pct,24,1.5,2.5,12,False,False,0.011212620517575989,0.03188585280881554,32,0.2748647261194894,8.795671235823662,1.7653475907660652,-3.6611052625754334,0.9142935990639066
round_trip_0_05pct,24,1.5,2.5,24,False,True,0.011212620517575989,0.03188585280881554,31,0.29989527596177107,9.296753554814902,1.830369738677557,-3.0827262160169036,0.8862660674268951
round_trip_0_10pct,24,1.5,2.5,24,False,True,0.011212620517575989,0.03188585280881554,31,0.2784492389131851,8.63192640630874,1.7515846779399353,-3.15181276451659,0.9441220524558996
round_trip_0_12pct,24,1.5,2.5,24,False,True,0.011212620517575989,0.03188585280881554,31,0.26987082409375085,8.365995546906277,1.7211699683295605,-3.179447383916464,0.9698391512265112
round_trip_0_16pct,24,1.5,2.5,24,False,True,0.011212620517575989,0.03188585280881554,31,0.2527139944548822,7.834133828101347,1.6621238033064163,-3.2347166227162143,1.0265111736459935
round_trip_0_05pct,24,1.5,2.5,36,False,False,0.011212620517575989,0.03188585280881554,31,0.24559129426112455,7.613330122094861,1.5880089910268633,-3.0827262160169036,1.0822330150837702
round_trip_0_10pct,24,1.5,2.5,36,False,False,0.011212620517575989,0.03188585280881554,31,0.22414525721253864,6.948502973588698,1.5235004975964714,-3.15181276451659,1.1728558088481986
round_trip_0_12pct,24,1.5,2.5,36,False,False,0.011212620517575989,0.03188585280881554,31,0.21556684239310436,6.682572114186235,1.4985744210157161,-3.179447383916464,1.2141537542336558
round_trip_0_16pct,24,1.5,2.5,36,False,False,0.011212620517575989,0.03188585280881554,31,0.19841001275423567,6.150710395381306,1.4501474219030719,-3.2347166227162143,1.3074629422355613
round_trip_0_05pct,24,1.5,2.5,48,False,False,0.011212620517575989,0.03188585280881554,31,0.21790154876722082,6.754948011783846,1.4829825188803698,-3.5101678504168206,1.2197573095291598
round_trip_0_10pct,24,1.5,2.5,48,False,False,0.011212620517575989,0.03188585280881554,31,0.1964555117186349,6.090120863277682,1.4252173152393635,-3.6634105100491823,1.338165901519794
round_trip_0_12pct,24,1.5,2.5,48,False,False,0.011212620517575989,0.03188585280881554,31,0.18787709689920065,5.82419000387522,1.4028641032912468,-3.7247075739021263,1.3930984420113
round_trip_0_16pct,24,1.5,2.5,48,False,False,0.011212620517575989,0.03188585280881554,31,0.17072026726033196,5.29232828507029,1.3593834375625837,-3.8473017016080164,1.5200266945979166
round_trip_0_05pct,24,1.5,3.0,12,False,False,0.011212620517575989,0.03188585280881554,30,0.31252014030558356,9.375604209167507,1.8624958839929528,-3.184906504881651,1.0515797577441532
round_trip_0_10pct,24,1.5,3.0,12,False,False,0.011212620517575989,0.03188585280881554,30,0.29007610511402737,8.70228315342082,1.7802585196622027,-3.4013604856515514,1.1200763264377327
round_trip_0_12pct,24,1.5,3.0,12,False,False,0.011212620517575989,0.03188585280881554,30,0.28109849103740486,8.432954731122146,1.7485194123750951,-3.487942077959511,1.150537617324876
round_trip_0_16pct,24,1.5,3.0,12,False,False,0.011212620517575989,0.03188585280881554,30,0.26314326288415996,7.894297886524798,1.6869153821522533,-3.661105262575433,1.2176956552730316
round_trip_0_05pct,24,1.5,3.0,24,False,False,0.011212620517575989,0.03188585280881554,28,0.24314822638320951,6.808150338729867,1.6144528476947204,-3.0827262160169036,1.448145988624095
round_trip_0_10pct,24,1.5,3.0,24,False,False,0.011212620517575989,0.03188585280881554,28,0.22134324789468857,6.19761094105128,1.5457324628283335,-3.15181276451659,1.5727385017897193
round_trip_0_12pct,24,1.5,3.0,24,False,False,0.011212620517575989,0.03188585280881554,28,0.21262125649928024,5.953395181979847,1.5191721709192492,-3.179447383916464,1.6297308253149085
round_trip_0_16pct,24,1.5,3.0,24,False,False,0.011212620517575989,0.03188585280881554,28,0.19517727370846352,5.464963663836978,1.4675594322124872,-3.2347166227162134,1.7589965513335346
round_trip_0_05pct,24,1.5,3.0,36,False,False,0.011212620517575989,0.03188585280881554,28,0.22557257162397223,6.3160320054712225,1.4878132889643576,-3.0827262160169036,1.5618582151552978
round_trip_0_10pct,24,1.5,3.0,36,False,False,0.011212620517575989,0.03188585280881554,28,0.20376759313545126,5.705492607792635,1.42985204591052,-3.15181276451659,1.7099499836801872
round_trip_0_12pct,24,1.5,3.0,36,False,False,0.011212620517575989,0.03188585280881554,28,0.19504560174004296,5.4612768487212024,1.407455826339299,-3.179447383916464,1.778457944412414
round_trip_0_16pct,24,1.5,3.0,36,False,False,0.011212620517575989,0.03188585280881554,28,0.17760161894922621,4.972845330578334,1.3639438961007677,-3.2347166227162134,1.9356603657824
round_trip_0_05pct,24,1.5,3.0,48,False,False,0.011212620517575989,0.03188585280881554,28,0.17817639754533207,4.988939131269298,1.3567119071764655,-3.176834517083482,1.977323478071621
round_trip_0_10pct,24,1.5,3.0,48,False,False,0.011212620517575989,0.03188585280881554,28,0.15637141905681112,4.378399733590712,1.3057035191186974,-3.330077176715845,2.2282357905182617
round_trip_0_12pct,24,1.5,3.0,48,False,False,0.011212620517575989,0.03188585280881554,28,0.1476494276614028,4.134183974519278,1.2859649700005622,-3.391374240568789,2.3493514701104226
round_trip_0_16pct,24,1.5,3.0,48,False,False,0.011212620517575989,0.03188585280881554,28,0.13020544487058605,3.6457524563764094,1.247570252580691,-3.513968368274679,2.6422916232602196
round_trip_0_05pct,24,1.8,1.5,12,False,False,0.011212620517575989,0.03188585280881554,34,0.2037927865597066,6.928954743030024,1.8633658746595507,-2.0981349428051574,0.5911594308018969
round_trip_0_10pct,24,1.8,1.5,12,False,False,0.011212620517575989,0.03188585280881554,34,0.18521112239291893,6.297178161359244,1.7639822205368767,-2.1557070665548954,0.6392652572414891
round_trip_0_12pct,24,1.8,1.5,12,False,False,0.011212620517575989,0.03188585280881554,34,0.17777845672620388,6.044467528690932,1.725679082630753,-2.1787359160547908,0.6613233189446134
round_trip_0_16pct,24,1.8,1.5,12,False,False,0.011212620517575989,0.03188585280881554,34,0.16291312539277375,5.539046263354307,1.65141944826345,-2.224793615054582,0.711477637155602
round_trip_0_05pct,24,1.8,1.5,24,False,False,0.011212620517575989,0.03188585280881554,33,0.24559151528844725,8.10452000451876,2.019175072759214,-1.711128615675971,0.5054114172903392
round_trip_0_10pct,24,1.8,1.5,24,False,False,0.011212620517575989,0.03188585280881554,33,0.22708793586188153,7.49390188344209,1.9200628640787931,-1.7687007394257095,0.5374996883130886
round_trip_0_12pct,24,1.8,1.5,24,False,False,0.011212620517575989,0.03188585280881554,33,0.21968650409125526,7.2496546350114235,1.881720467428612,-1.7917295889256053,0.5519739400908704
round_trip_0_16pct,24,1.8,1.5,24,False,False,0.011212620517575989,0.03188585280881554,33,0.20488364055000266,6.761160138150088,1.8071553573436365,-1.837787287925396,0.5840597420664505
round_trip_0_05pct,24,1.8,1.5,36,False,False,0.011212620517575989,0.03188585280881554,33,0.27306126791309904,9.011021841132267,2.0848233952815787,-1.644268162001552,0.4545674191182563
round_trip_0_10pct,24,1.8,1.5,36,False,False,0.011212620517575989,0.03188585280881554,33,0.25455768848653326,8.400403720055598,1.98940580396622,-1.6747948165583582,0.47949718380586737
round_trip_0_12pct,24,1.8,1.5,36,False,False,0.011212620517575989,0.03188585280881554,33,0.247156256715907,8.15615647162493,1.9523862642572583,-1.6870054783810797,0.49062575578421486
round_trip_0_16pct,24,1.8,1.5,36,False,False,0.011212620517575989,0.03188585280881554,33,0.2323533931746544,7.667661974763595,1.8802229541502062,-1.7114268020265246,0.5150098503761518
round_trip_0_05pct,24,1.8,1.5,48,False,False,0.011212620517575989,0.03188585280881554,33,0.2545625148916821,8.400562991425508,1.8830297459265528,-2.0385215304111526,0.4876002889476167
round_trip_0_10pct,24,1.8,1.5,48,False,False,0.011212620517575989,0.03188585280881554,33,0.23605893546511633,7.7899448703488385,1.804612302171955,-2.069048184967958,0.5170729695316336
round_trip_0_12pct,24,1.8,1.5,48,False,False,0.011212620517575989,0.03188585280881554,33,0.22865750369449006,7.545697621918172,1.7740033017664483,-2.0812588467906794,0.5303181539585806
round_trip_0_16pct,24,1.8,1.5,48,False,False,0.011212620517575989,0.03188585280881554,33,0.21385464015323746,7.057203125056836,1.714036020253842,-2.1056801704361234,0.5595589890755913
round_trip_0_05pct,24,1.8,2.0,12,False,False,0.011212620517575989,0.03188585280881554,31,0.21155404583696175,6.5581754209458145,1.8518248390425673,-2.349951850192447,0.8353888483470061
round_trip_0_10pct,24,1.8,2.0,12,False,False,0.011212620517575989,0.03188585280881554,31,0.19283570508620776,5.977906857672441,1.7551196494447714,-2.530330167500697,0.90417564277618
round_trip_0_12pct,24,1.8,2.0,12,False,False,0.011212620517575989,0.03188585280881554,31,0.1853483687859062,5.745799432363092,1.7179094734947855,-2.6024814944239965,0.9356449775551237
