open_time_ms,net_return,gross_return,funding_return,turnover,cost,gross_exposure
2020-04-24 00:00:00+00:00,-0.00019802620637420905,-0.00012218188029583025,-7.58443260783788e-05,0.0,0.0,0.07393315404628241
2020-04-25 00:00:00+00:00,0.0005431707280090973,0.0006337854196028424,-9.061469159374512e-05,0.0,0.0,0.07393315404628241
2020-04-26 00:00:00+00:00,-0.0007731252028869455,-0.000752560696088972,-2.0564506797973452e-05,0.0,0.0,0.07393315404628241
2020-04-27 00:00:00+00:00,-0.0010376640557303424,-0.0009780750425663494,-5.958901316399293e-05,0.0,0.0,0.07393315404628241
2020-04-28 00:00:00+00:00,0.00019678440709650405,0.00021605471403289735,-1.9270306936393277e-05,0.0,0.0,0.07393315404628241
2020-04-29 00:00:00+00:00,0.004468662084973923,0.0045626821376430395,-9.402005266911687e-05,0.0,0.0,0.07393315404628241
2020-04-30 00:00:00+00:00,-0.006278374156716328,-0.006148608809818511,-1.61177428716798e-05,0.16235372003733928,0.00011364760402613749,0.08842056599105688
2020-05-01 00:00:00+00:00,0.006527064524012498,0.006598073754251426,-7.100923023892791e-05,0.0,0.0,0.08842056599105688
2020-05-02 00:00:00+00:00,0.001619065140608855,0.0016572026991321176,-3.813755852326266e-05,0.0,0.0,0.08842056599105688
2020-05-03 00:00:00+00:00,-0.003454107475388811,-0.003366476062949224,-8.76314124395867e-05,0.0,0.0,0.08842056599105688
2020-05-04 00:00:00+00:00,0.0006508417517863523,0.0006759500978080028,-2.5108346021650468e-05,0.0,0.0,0.08842056599105688
2020-05-05 00:00:00+00:00,-0.0007682980971270156,-0.0007573631257309015,-1.0934971396114006e-05,0.0,0.0,0.08842056599105688
2020-05-06 00:00:00+00:00,-0.002008401655963091,-0.002003228168646954,-5.173487316136736e-06,0.0,0.0,0.08842056599105688
2020-05-07 00:00:00+00:00,0.0036021528292997846,0.003703678311146566,-3.963108565304149e-05,0.08842056599105688,6.189439619373982e-05,0.08697989762209113
2020-05-08 00:00:00+00:00,0.0009162140017357084,0.0009861975924629549,-6.998359072724641e-05,0.0,0.0,0.08697989762209113
2020-05-09 00:00:00+00:00,-0.0010899770772219489,-0.000964963479766646,-0.0001250135974553029,0.0,0.0,0.08697989762209113
2020-05-10 00:00:00+00:00,-0.008758936902856281,-0.008699520499891143,-5.9416402965138554e-05,0.0,0.0,0.08697989762209113
2020-05-11 00:00:00+00:00,-0.0010489807720043892,-0.0010098259012908286,-3.915487071356054e-05,0.0,0.0,0.08697989762209113
2020-05-12 00:00:00+00:00,0.002836622864598434,0.0028627168338850612,-2.609396928662734e-05,0.0,0.0,0.08697989762209113
2020-05-13 00:00:00+00:00,0.001713610750272346,0.0017397047195589733,-2.609396928662734e-05,0.0,0.0,0.08697989762209113
2020-05-14 00:00:00+00:00,-6.088592833546379e-05,0.0,-0.0,0.08697989762209113,6.088592833546379e-05,0.0
2020-05-15 00:00:00+00:00,0.0,0.0,-0.0,0.0,0.0,0.0
2020-05-16 00:00:00+00:00,0.0,0.0,-0.0,0.0,0.0,0.0
2020-05-17 00:00:00+00:00,0.0,0.0,-0.0,0.0,0.0,0.0
2020-05-18 00:00:00+00:00,0.0,0.0,-0.0,0.0,0.0,0.0
2020-05-19 00:00:00+00:00,0.0,0.0,-0.0,0.0,0.0,0.0
2020-05-20 00:00:00+00:00,0.0,0.0,-0.0,0.0,0.0,0.0
2020-05-21 00:00:00+00:00,-0.0068971866183731275,-0.00678793560303996,-3.827982975350846e-05,0.10138740797094092,7.097118557965865e-05,0.10138740797094092
2020-05-22 00:00:00+00:00,0.005315087953556588,0.005359187927464669,-4.409997390808032e-05,0.0,0.0,0.10138740797094092
2020-05-23 00:00:00+00:00,-0.0016156691799624086,-0.0015852529575711262,-3.041622239128228e-05,0.0,0.0,0.10138740797094092
2020-05-24 00:00:00+00:00,-0.00560253191970733,-0.005572115697316048,-3.041622239128228e-05,0.0,0.0,0.10138740797094092
2020-05-25 00:00:00+00:00,0.0038698093077977414,0.003912944580518978,-4.3135272721236815e-05,0.0,0.0,0.10138740797094092
2020-05-26 00:00:00+00:00,-0.0016122367608061455,-0.0015924804104889279,-1.975635031721755e-05,0.0,0.0,0.10138740797094092
2020-05-27 00:00:00+00:00,0.0028865642345449333,0.0029148589254244235,-2.829469087949034e-05,0.0,0.0,0.10138740797094092
2020-05-28 00:00:00+00:00,0.002238839008557266,0.0023410076972245858,-3.119750308766111e-05,0.10138740797094092,7.097118557965865e-05,0.09947866167424861
2020-05-29 00:00:00+00:00,0.0014147271613259781,0.0014472686211328583,-3.2541459806880205e-05,0.0,0.0,0.09947866167424861
2020-05-30 00:00:00+00:00,0.010344961195045547,0.010384573598124234,-3.96124030786858e-05,0.0,0.0,0.09947866167424861
2020-05-31 00:00:00+00:00,-0.006548762906800099,-0.0065189193082978245,-2.9843598502274588e-05,0.0,0.0,0.09947866167424861
2020-06-01 00:00:00+00:00,0.005111000223094387,0.005140843821596661,-2.9843598502274588e-05,0.0,0.0,0.09947866167424861
2020-06-02 00:00:00+00:00,-0.004678004933367611,-0.004570688845333357,-0.0001073160880342543,0.0,0.0,0.09947866167424861
2020-06-03 00:00:00+00:00,0.0010605970375046731,0.0010904406360069477,-2.9843598502274588e-05,0.0,0.0,0.09947866167424861
2020-06-04 00:00:00+00:00,0.0010059956012046158,0.0011736522200916496,-4.101239221903807e-05,0.1809203238114226,0.00012664422666799582,0.08144166213717398
2020-06-05 00:00:00+00:00,-0.0033437613278799266,-0.003255889846517023,-8.787148136290387e-05,0.0,0.0,0.08144166213717398
2020-06-06 00:00:00+00:00,0.000813032655612772,0.0008916491064904074,-7.861645087763542e-05,0.0,0.0,0.08144166213717398
2020-06-07 00:00:00+00:00,-0.0003390195203682768,-0.000281169064502378,-5.78504558658988e-05,0.0,0.0,0.08144166213717398
2020-06-08 00:00:00+00:00,0.0005961768356962392,0.0006435200955215105,-4.7343259825271294e-05,0.0,0.0,0.08144166213717398
2020-06-09 00:00:00+00:00,-0.0027127153937019036,-0.002619722860623814,-9.299253307808937e-05,0.0,0.0,0.08144166213717398
2020-06-10 00:00:00+00:00,0.0006427028409743539,0.000712244247440044,-6.954140646569012e-05,0.0,0.0,0.08144166213717398
2020-06-11 00:00:00+00:00,-0.008131717131699473,-0.008042285008192665,-3.2422960010785814e-05,0.08144166213717398,5.7009163496021784e-05,0.07971127585594723
2020-06-12 00:00:00+00:00,0.0038103366764487456,0.00383425005920553,-2.391338275678417e-05,0.0,0.0,0.07971127585594723
2020-06-13 00:00:00+00:00,0.0006709262554229671,0.0006968567320152861,-2.5930476592318915e-05,0.0,0.0,0.07971127585594723
2020-06-14 00:00:00+00:00,-0.0026168818049356517,-0.0025929684221788676,-2.391338275678417e-05,0.0,0.0,0.07971127585594723
2020-06-15 00:00:00+00:00,0.0017585780117048504,0.0017824913944616346,-2.391338275678417e-05,0.0,0.0,0.07971127585594723
2020-06-16 00:00:00+00:00,0.0010805630769074386,0.0011044764596642228,-2.391338275678417e-05,0.0,0.0,0.07971127585594723
2020-06-17 00:00:00+00:00,0.001983113936554158,0.002023742375301555,-4.062843874739702e-05,0.0,0.0,0.07971127585594723
2020-06-18 00:00:00+00:00,-5.579789309916306e-05,0.0,-0.0,0.07971127585594723,5.579789309916306e-05,0.0
2020-06-19 00:00:00+00:00,0.0,0.0,-0.0,0.0,0.0,0.0
2020-06-20 00:00:00+00:00,0.0,0.0,-0.0,0.0,0.0,0.0
2020-06-21 00:00:00+00:00,0.0,0.0,-0.0,0.0,0.0,0.0
2020-06-22 00:00:00+00:00,0.0,0.0,-0.0,0.0,0.0,0.0
2020-06-23 00:00:00+00:00,0.0,0.0,-0.0,0.0,0.0,0.0
2020-06-24 00:00:00+00:00,0.0,0.0,-0.0,0.0,0.0,0.0
2020-06-25 00:00:00+00:00,0.001186799239627165,0.0012290079825270793,-0.0,0.06029820414273484,4.220874289991439e-05,0.06029820414273484
2020-06-26 00:00:00+00:00,-0.0015683053511947257,-0.0015683053511947257,-0.0,0.0,0.0,0.06029820414273484
2020-06-27 00:00:00+00:00,-0.003542406780442664,-0.003542406780442664,-0.0,0.0,0.0,0.06029820414273484
2020-06-28 00:00:00+00:00,0.0022170469975313235,0.0022170469975313235,-0.0,0.0,0.0,0.06029820414273484
2020-06-29 00:00:00+00:00,0.000673206745026163,0.000673206745026163,-0.0,0.0,0.0,0.06029820414273484
2020-06-30 00:00:00+00:00,-0.000717991172948775,-0.000717991172948775,-0.0,0.0,0.0,0.06029820414273484
2020-07-01 00:00:00+00:00,0.0018760615662288234,0.0018760615662288234,-0.0,0.0,0.0,0.06029820414273484
2020-07-02 00:00:00+00:00,-0.0009840499272957576,-0.0010722875483969382,0.00013044636400109502,0.06029820414273484,4.220874289991439e-05,0.10510755917337389
2020-07-03 00:00:00+00:00,0.0013448069777764235,0.0012641106492210657,8.069632855535781e-05,0.0,0.0,0.10510755917337389
2020-07-04 00:00:00+00:00,0.0031783499973017442,0.002996116613358132,0.00018223338394361216,0.0,0.0,0.10510755917337389
2020-07-05 00:00:00+00:00,-0.0016722577552907506,-0.001798091999595318,0.00012583424430456734,0.0,0.0,0.10510755917337389
2020-07-06 00:00:00+00:00,0.010639062413528815,0.010624454039417103,1.460837411171137e-05,0.0,0.0,0.10510755917337389
2020-07-07 00:00:00+00:00,0.009722298237258982,0.009759115313086231,-3.681707582724941e-05,0.0,0.0,0.10510755917337389
2020-07-08 00:00:00+00:00,0.012595012250617188,0.012700233851492264,-0.00010522160087507699,0.0,0.0,0.10510755917337389
2020-07-09 00:00:00+00:00,-0.004675007214994987,-0.0045229717651479005,-0.00013637440908399208,0.022372915375849678,1.5661040763094775e-05,0.08273464379752421
2020-07-10 00:00:00+00:00,-0.001551700169206956,-0.0015059297095652896,-4.5770459641666346e-05,0.0,0.0,0.08273464379752421
2020-07-11 00:00:00+00:00,0.002119178768316563,0.0021315889648861916,-1.2410196569628633e-05,0.0,0.0,0.08273464379752421
2020-07-12 00:00:00+00:00,0.008753692854175299,0.008766103050744926,-1.2410196569628633e-05,0.0,0.0,0.08273464379752421
2020-07-13 00:00:00+00:00,-0.0019284324335239237,-0.0018576847985930036,-7.074763493091993e-05,0.0,0.0,0.08273464379752421
2020-07-14 00:00:00+00:00,0.008417967068769194,0.00838306421826355,3.490285050564255e-05,0.0,0.0,0.08273464379752421
2020-07-15 00:00:00+00:00,0.0021161229439719455,0.002094551126621398,2.1571817350547474e-05,0.0,0.0,0.08273464379752421
2020-07-16 00:00:00+00:00,0.002111593613867463,0.0020666121391795748,0.00010550552566728588,0.08646292997056798,6.052405097939759e-05,0.08646292997056798
2020-07-17 00:00:00+00:00,0.0003604108407498279,0.00035873907999884697,1.671760750980931e-06,0.0,0.0,0.08646292997056798
2020-07-18 00:00:00+00:00,-0.0028571153794239596,-0.0028441459399283745,-1.2969439495585198e-05,0.0,0.0,0.08646292997056798
2020-07-19 00:00:00+00:00,0.0002889498158777354,0.0003305938214687598,-4.164400559102436e-05,0.0,0.0,0.08646292997056798
2020-07-20 00:00:00+00:00,-0.007119982187064493,-0.007061885150529369,-5.809703653512374e-05,0.0,0.0,0.08646292997056798
2020-07-21 00:00:00+00:00,0.001461950742872672,0.0014782745117364654,-1.632376886379338e-05,0.0,0.0,0.08646292997056798
2020-07-22 00:00:00+00:00,0.0013650526727410068,0.0014440097557608298,-7.895708301982297e-05,0.0,0.0,0.08646292997056798
2020-07-23 00:00:00+00:00,0.0024669266231893807,0.002505914945286737,-3.435353155405753e-05,0.006621129347569574,4.634790543298701e-06,0.07984180062299841
2020-07-24 00:00:00+00:00,-0.0034483852547630175,-0.0033925750377095353,-5.581021705348213e-05,0.0,0.0,0.07984180062299841
2020-07-25 00:00:00+00:00,0.00345900986926211,0.003533750178034302,-7.474030877219193e-05,0.0,0.0,0.07984180062299841
2020-07-26 00:00:00+00:00,-0.0018587255453288622,-0.0017077175541385604,-0.00015100799119030183,0.0,0.0,0.07984180062299841
2020-07-27 00:00:00+00:00,-0.0038908359653141073,-0.0038473309665726417,-4.35049987414656e-05,0.0,0.0,0.07984180062299841
2020-07-28 00:00:00+00:00,0.001758807635058388,0.0017810910824032637,-2.2283447344875732e-05,0.0,0.0,0.07984180062299841
2020-07-29 00:00:00+00:00,-0.0017303420182927173,-0.0016833471344460205,-4.699488384669687e-05,0.0,0.0,0.07984180062299841
2020-07-30 00:00:00+00:00,0.0020589966149001313,0.0025907306984257112,-0.0003890982109663511,0.2037655322274697,0.0001426358725592288,0.1239237316044713
2020-07-31 00:00:00+00:00,0.0030621968338024816,0.003454549281960766,-0.00039235244815828446,0.0,0.0,0.1239237316044713
2020-08-01 00:00:00+00:00,0.007273151464290667,0.007560489083431349,-0.00028733761914068146,0.0,0.0,0.1239237316044713
2020-08-02 00:00:00+00:00,-0.012029740371795423,-0.011678921581903035,-0.0003508187898923879,0.0,0.0,0.1239237316044713
2020-08-03 00:00:00+00:00,0.00438064454827871,0.004586094604812473,-0.00020545005653376284,0.0,0.0,0.1239237316044713
2020-08-04 00:00:00+00:00,-0.0029211880530836155,-0.0026891526384087453,-0.00023203541467487008,0.0,0.0,0.1239237316044713
2020-08-05 00:00:00+00:00,0.002231477476123077,0.002457184725443565,-0.00022570724932048777,0.0,0.0,0.1239237316044713
2020-08-06 00:00:00+00:00,-0.0004198215768507719,-7.415096709677607e-05,-0.00019279435630919616,0.21839464777828532,0.0001528762534447997,0.09447091617381402
2020-08-07 00:00:00+00:00,-0.0027704955033571576,-0.0025686324114498563,-0.00020186309190730147,0.0,0.0,0.09447091617381402
2020-08-08 00:00:00+00:00,0.0014181409142218129,0.0015135773231589233,-9.54364089371104e-05,0.0,0.0,0.09447091617381402
2020-08-09 00:00:00+00:00,-0.0038446447796624504,-0.0036516761245129134,-0.00019296865514953685,0.0,0.0,0.09447091617381402
2020-08-10 00:00:00+00:00,-0.000709133731320281,-0.00044605254102318627,-0.0002630811902970947,0.0,0.0,0.09447091617381402
2020-08-11 00:00:00+00:00,-0.006477807231651849,-0.006221100466423582,-0.0002567067652282666,0.0,0.0,0.09447091617381402
2020-08-12 00:00:00+00:00,0.001369327204862939,0.0014849005619370786,-0.00011557335707413973,0.0,0.0,0.09447091617381402
2020-08-13 00:00:00+00:00,0.0035971391693070797,0.0037100912689422205,-4.6822458313471254e-05,0.09447091617381402,6.612964132166982e-05,0.08580963853253659
2020-08-14 00:00:00+00:00,0.00014753216553705343,0.0002924955364883795,-0.00014496337095132604,0.0,0.0,0.08580963853253659
2020-08-15 00:00:00+00:00,0.005404436418201362,0.005549028662466034,-0.0001445922442646728,0.0,0.0,0.08580963853253659
2020-08-16 00:00:00+00:00,-0.00016911174139664438,-1.8997217844210208e-05,-0.00015011452355243417,0.0,0.0,0.08580963853253659
2020-08-17 00:00:00+00:00,-0.0033939967233430346,-0.0031284377735426596,-0.00026555894980037495,0.0,0.0,0.08580963853253659
2020-08-18 00:00:00+00:00,-0.003610086590308769,-0.003322372020887486,-0.00028771456942128324,0.0,0.0,0.08580963853253659
2020-08-19 00:00:00+00:00,-0.0018718009691666444,-0.0018016867716180941,-7.011419754855033e-05,0.0,0.0,0.08580963853253659
